# Gene Family	C1_Abundance-RPKs
UniRef90_Q8REY9|g__Fusobacterium.s__Fusobacterium_nucleatum	3.9450879665
UniRef90_V8CHU6	3.9396687427
UniRef90_V8CHU6|g__Prevotella.s__Prevotella_nigrescens	3.9396687427
UniRef90_U7SLF7	3.9395929087
UniRef90_U7SLF7|g__Fusobacterium.s__Fusobacterium_nucleatum	3.9395929087
UniRef90_C3WX74	3.9393349721
UniRef90_C3WX74|g__Fusobacterium.s__Fusobacterium_nucleatum	3.9393349721
UniRef90_S2W1G8	3.9389593274
UniRef90_S2W1G8|unclassified	3.9389593274
UniRef90_L1PA63	3.9374802488
UniRef90_L1PA63|unclassified	3.9374802488
UniRef90_V2XYI0	3.9371102497
UniRef90_V2XYI0|g__Catonella.s__Catonella_morbi	3.9371102497
UniRef90_A7ZAY0	3.9370078740
UniRef90_A7ZAY0|g__Campylobacter.s__Campylobacter_showae	3.9370078740
UniRef90_A8SJ31	3.9370078740
UniRef90_A8SJ31|g__Parvimonas.s__Parvimonas_micra	3.9370078740
UniRef90_D4CRP9	3.9370078740
UniRef90_D4CRP9|g__Fusobacterium.s__Fusobacterium_nucleatum	3.9370078740
UniRef90_F3A0N5	3.9370078740
UniRef90_F3A0N5|g__Gemella.s__Gemella_morbillorum	3.9370078740
UniRef90_R9RD50	3.9370078740
UniRef90_R9RD50|g__Fusobacterium.s__Fusobacterium_nucleatum	3.9370078740
UniRef90_U7TPF0	3.9370078740
UniRef90_U7TPF0|g__Fusobacterium.s__Fusobacterium_nucleatum	3.9370078740
UniRef90_W3XZQ6	3.9370078740
UniRef90_W3XZQ6|g__Catonella.s__Catonella_morbi	3.9370078740
UniRef90_C9LEC6	3.9365258312
UniRef90_C9LEC6|g__Alloprevotella.s__Alloprevotella_tannerae	3.9365258312
UniRef90_F0IC50	3.9349404448
UniRef90_F0IC50|unclassified	3.9349404448
UniRef90_E5V2I4	3.9339103068
UniRef90_E5V2I4|g__Gemella.s__Gemella_morbillorum	3.9339103068
UniRef90_UPI000470FC31	3.9328128741
UniRef90_UPI000470FC31|unclassified	3.9328128741
UniRef90_U7TWQ5	3.9318479685
UniRef90_U7TWQ5|g__Fusobacterium.s__Fusobacterium_nucleatum	3.9318479685
UniRef90_C5NY23	3.9314325983
UniRef90_C5NY23|g__Gemella.s__Gemella_morbillorum	3.9314325983
UniRef90_E4MV55	3.9306892789
UniRef90_E4MV55|unclassified	3.9306892789
UniRef90_D9RTN3	3.9292730845
UniRef90_D9RTN3|g__Prevotella.s__Prevotella_nigrescens	3.9292730845
UniRef90_J8V2A5	3.9292730845
UniRef90_J8V2A5|g__Fusobacterium.s__Fusobacterium_nucleatum	3.9292730845
UniRef90_V6WDW2	3.9292730845
UniRef90_V6WDW2|g__Fusobacterium.s__Fusobacterium_nucleatum	3.9292730845
UniRef90_V7IH54	3.9292730845
UniRef90_V7IH54|g__Eikenella.s__Eikenella_corrodens	3.9292730845
UniRef90_V8CJ06	3.9292730845
UniRef90_V8CJ06|g__Prevotella.s__Prevotella_nigrescens	3.9292730845
UniRef90_V8CRH5	3.9292730845
UniRef90_V8CRH5|g__Prevotella.s__Prevotella_nigrescens	3.9292730845
UniRef90_D6GR01	3.9267015707
UniRef90_D6GR01|g__Filifactor.s__Filifactor_alocis	3.9267015707
UniRef90_E5V493	3.9267015707
UniRef90_E5V493|g__Gemella.s__Gemella_morbillorum	3.9267015707
UniRef90_V7IBP4	3.9267015707
UniRef90_V7IBP4|g__Eikenella.s__Eikenella_corrodens	3.9267015707
UniRef90_V2Y6R4	3.9254208560
UniRef90_V2Y6R4|g__Catonella.s__Catonella_morbi	3.9254208560
UniRef90_V8CN84	3.9254170756
UniRef90_V8CN84|g__Prevotella.s__Prevotella_nigrescens	3.9254170756
UniRef90_D6BDI6	3.9237325538
UniRef90_D6BDI6|g__Fusobacterium.s__Fusobacterium_nucleatum	3.9237325538
UniRef90_V2XLK2	3.9225811154
UniRef90_V2XLK2|g__Catonella.s__Catonella_morbi	3.9225811154
UniRef90_V2XK02	3.9218247048
UniRef90_V2XK02|g__Catonella.s__Catonella_morbi	3.9218247048
UniRef90_F9DGW0	3.9138943249
UniRef90_F9DGW0|g__Prevotella.s__Prevotella_nigrescens	3.9138943249
UniRef90_C3WXN6	3.9113428944
UniRef90_C3WXN6|g__Fusobacterium.s__Fusobacterium_nucleatum	3.9113428944
UniRef90_D6GPY3	3.9113428944
UniRef90_D6GPY3|g__Filifactor.s__Filifactor_alocis	3.9113428944
UniRef90_D6GQL9	3.9113428944
UniRef90_D6GQL9|g__Filifactor.s__Filifactor_alocis	3.9113428944
UniRef90_E7MP35	3.9100721624
UniRef90_E7MP35|g__Solobacterium.s__Solobacterium_moorei	3.9100721624
UniRef90_C9LDU0	3.9087947883
UniRef90_C9LDU0|g__Alloprevotella.s__Alloprevotella_tannerae	3.9087947883
UniRef90_F0IGR9	3.9067466297
UniRef90_F0IGR9|unclassified	3.9067466297
UniRef90_E5V2J0	3.9062500000
UniRef90_E5V2J0|g__Gemella.s__Gemella_morbillorum	3.9062500000
UniRef90_F0HAP0	3.9062500000
UniRef90_F0HAP0|g__Prevotella.s__Prevotella_nigrescens	3.9062500000
UniRef90_Q650E8	3.9062500000
UniRef90_Q650E8|g__Alloprevotella.s__Alloprevotella_tannerae	3.9062500000
UniRef90_V2Z5J6	3.9062500000
UniRef90_V2Z5J6|g__Catonella.s__Catonella_morbi	3.9062500000
UniRef90_I1YWY4	3.9052040921
UniRef90_I1YWY4|g__Prevotella.s__Prevotella_nigrescens	3.9052040921
UniRef90_A8SLR7	3.9008094993
UniRef90_A8SLR7|g__Parvimonas.s__Parvimonas_micra	3.9008094993
UniRef90_I1YVT4	3.8980011377
UniRef90_I1YVT4|g__Prevotella.s__Prevotella_nigrescens	3.8980011377
UniRef90_V8CL58	3.8971161341
UniRef90_V8CL58|g__Prevotella.s__Prevotella_nigrescens	3.8971161341
UniRef90_C5NVB7	3.8961038961
UniRef90_C5NVB7|g__Gemella.s__Gemella_morbillorum	3.8961038961
UniRef90_V8CPC2	3.8938930698
UniRef90_V8CPC2|g__Prevotella.s__Prevotella_nigrescens	3.8938930698
UniRef90_E7MQ52	3.8935756003
UniRef90_E7MQ52|g__Solobacterium.s__Solobacterium_moorei	3.8935756003
UniRef90_C5NW47	3.8910505837
UniRef90_C5NW47|g__Gemella.s__Gemella_morbillorum	3.8910505837
UniRef90_C9LJA1	3.8910505837
UniRef90_C9LJA1|g__Alloprevotella.s__Alloprevotella_tannerae	3.8910505837
UniRef90_D6GQ42	3.8910505837
UniRef90_D6GQ42|g__Filifactor.s__Filifactor_alocis	3.8910505837
UniRef90_D6GR91	3.8910505837
UniRef90_D6GR91|g__Filifactor.s__Filifactor_alocis	3.8910505837
UniRef90_E5V516	3.8910505837
UniRef90_E5V516|g__Gemella.s__Gemella_morbillorum	3.8910505837
UniRef90_F9DAC1	3.8910505837
UniRef90_F9DAC1|g__Prevotella.s__Prevotella_nigrescens	3.8910505837
UniRef90_F9EK77	3.8910505837
UniRef90_F9EK77|g__Fusobacterium.s__Fusobacterium_nucleatum	3.8910505837
UniRef90_C9LJV1	3.8893922615
UniRef90_C9LJV1|g__Alloprevotella.s__Alloprevotella_tannerae	3.8893922615
UniRef90_V8CPX6	3.8860103627
UniRef90_V8CPX6|g__Prevotella.s__Prevotella_nigrescens	3.8860103627
UniRef90_F3Y4D7	3.8838581548
UniRef90_F3Y4D7|unclassified	3.8838581548
UniRef90_F5TE82	3.8834951456
UniRef90_F5TE82|g__Parvimonas.s__Parvimonas_micra	3.8834951456
UniRef90_V7IH83	3.8830275575
UniRef90_V7IH83|g__Eikenella.s__Eikenella_corrodens	3.8830275575
UniRef90_E7MM88	3.8759689922
UniRef90_E7MM88|g__Solobacterium.s__Solobacterium_moorei	3.8759689922
UniRef90_F0H7Z0	3.8739439653
UniRef90_F0H7Z0|unclassified	3.8739439653
UniRef90_C9LGT3	3.8686830185
UniRef90_C9LGT3|unclassified	3.8686830185
UniRef90_C9LF52	3.8684719536
UniRef90_C9LF52|g__Alloprevotella.s__Alloprevotella_tannerae	3.8684719536
UniRef90_T1Z5Z3	3.8672577989
UniRef90_T1Z5Z3|g__Parvimonas.s__Parvimonas_micra	1.9392372334
UniRef90_T1Z5Z3|g__Filifactor.s__Filifactor_alocis	1.9280205656
UniRef90_V8CR66	3.8638178728
UniRef90_V8CR66|g__Prevotella.s__Prevotella_nigrescens	3.8638178728
UniRef90_C9LG40	3.8610038610
UniRef90_C9LG40|g__Alloprevotella.s__Alloprevotella_tannerae	3.8610038610
UniRef90_A5TVG9	3.8610038610
UniRef90_A5TVG9|g__Fusobacterium.s__Fusobacterium_nucleatum	3.8610038610
UniRef90_C6RFG3	3.8610038610
UniRef90_C6RFG3|g__Campylobacter.s__Campylobacter_showae	3.8610038610
UniRef90_D3HAR0	3.8610038610
UniRef90_D3HAR0|g__Gemella.s__Gemella_morbillorum	3.8610038610
UniRef90_D6GT50	3.8610038610
UniRef90_D6GT50|g__Filifactor.s__Filifactor_alocis	3.8610038610
UniRef90_E7MKH5	3.8610038610
UniRef90_E7MKH5|g__Solobacterium.s__Solobacterium_moorei	3.8610038610
UniRef90_I1YRY7	3.8610038610
UniRef90_I1YRY7|g__Prevotella.s__Prevotella_nigrescens	3.8610038610
UniRef90_I1YTM5	3.8610038610
UniRef90_I1YTM5|g__Prevotella.s__Prevotella_nigrescens	3.8610038610
UniRef90_I1YVU4	3.8610038610
UniRef90_I1YVU4|g__Prevotella.s__Prevotella_nigrescens	3.8610038610
UniRef90_J8VKN8	3.8610038610
UniRef90_J8VKN8|g__Fusobacterium.s__Fusobacterium_nucleatum	3.8610038610
UniRef90_R9RB74	3.8610038610
UniRef90_R9RB74|g__Fusobacterium.s__Fusobacterium_nucleatum	3.8610038610
UniRef90_V2Y712	3.8610038610
UniRef90_V2Y712|g__Catonella.s__Catonella_morbi	3.8610038610
UniRef90_D6GSP7	3.8609928732
UniRef90_D6GSP7|g__Filifactor.s__Filifactor_alocis	3.8609928732
UniRef90_F9DG64	3.8605384555
UniRef90_F9DG64|g__Prevotella.s__Prevotella_nigrescens	3.8605384555
UniRef90_L1P909	3.8594616102
UniRef90_L1P909|unclassified	3.8594616102
UniRef90_V8CNG4	3.8592782909
UniRef90_V8CNG4|g__Prevotella.s__Prevotella_nigrescens	3.8592782909
UniRef90_C5NYN6	3.8573395443
UniRef90_C5NYN6|g__Gemella.s__Gemella_morbillorum	3.8573395443
UniRef90_D6GU51	3.8572806172
UniRef90_D6GU51|g__Filifactor.s__Filifactor_alocis	3.8572806172
UniRef90_F9EK85	3.8572806172
UniRef90_F9EK85|g__Fusobacterium.s__Fusobacterium_nucleatum	3.8572806172
UniRef90_V8C767	3.8563515997
UniRef90_V8C767|g__Prevotella.s__Prevotella_nigrescens	3.8563515997
UniRef90_V8CPM5	3.8532463825
UniRef90_V8CPM5|g__Prevotella.s__Prevotella_nigrescens	3.8532463825
UniRef90_Q8RHA7	3.8519318851
UniRef90_Q8RHA7|g__Fusobacterium.s__Fusobacterium_nucleatum	3.8519318851
UniRef90_Q7P2Z8	3.8507905499
UniRef90_Q7P2Z8|g__Fusobacterium.s__Fusobacterium_nucleatum	3.8507905499
UniRef90_E5V2M8	3.8505445070
UniRef90_E5V2M8|g__Gemella.s__Gemella_morbillorum	3.8505445070
UniRef90_L1Q407	3.8464010903
UniRef90_L1Q407|unclassified	3.8464010903
UniRef90_A8SLD3	3.8461538462
UniRef90_A8SLD3|g__Parvimonas.s__Parvimonas_micra	3.8461538462
UniRef90_C5NY41	3.8461538462
UniRef90_C5NY41|g__Gemella.s__Gemella_morbillorum	3.8461538462
UniRef90_C7XPB5	3.8461538462
UniRef90_C7XPB5|g__Fusobacterium.s__Fusobacterium_nucleatum	3.8461538462
UniRef90_C9LE91	3.8461538462
UniRef90_C9LE91|g__Alloprevotella.s__Alloprevotella_tannerae	3.8461538462
UniRef90_C9LK05	3.8461538462
UniRef90_C9LK05|g__Alloprevotella.s__Alloprevotella_tannerae	3.8461538462
UniRef90_E5V3R5	3.8461538462
UniRef90_E5V3R5|g__Gemella.s__Gemella_morbillorum	3.8461538462
UniRef90_E5V494	3.8461538462
UniRef90_E5V494|g__Gemella.s__Gemella_morbillorum	3.8461538462
UniRef90_F3A982	3.8461538462
UniRef90_F3A982|g__Gemella.s__Gemella_morbillorum	3.8461538462
UniRef90_F9D7R8	3.8461538462
UniRef90_F9D7R8|g__Prevotella.s__Prevotella_nigrescens	3.8461538462
UniRef90_X8I078	3.8461538462
UniRef90_X8I078|g__Fusobacterium.s__Fusobacterium_nucleatum	3.8461538462
UniRef90_X8I7W3	3.8461538462
UniRef90_X8I7W3|g__Fusobacterium.s__Fusobacterium_nucleatum	3.8461538462
UniRef90_L1PK68	3.8459501220
UniRef90_L1PK68|unclassified	3.8459501220
UniRef90_F2ZZW6	3.8431975404
UniRef90_F2ZZW6|g__Gemella.s__Gemella_morbillorum	3.8431975404
UniRef90_V8CAS7	3.8412291933
UniRef90_V8CAS7|g__Prevotella.s__Prevotella_nigrescens	3.8412291933
UniRef90_E7MLB7	3.8387715931
UniRef90_E7MLB7|g__Solobacterium.s__Solobacterium_moorei	3.8387715931
UniRef90_I1YR11	3.8387715931
UniRef90_I1YR11|g__Prevotella.s__Prevotella_nigrescens	3.8387715931
UniRef90_Q8RI59	3.8387715931
UniRef90_Q8RI59|g__Fusobacterium.s__Fusobacterium_nucleatum	3.8387715931
UniRef90_R9RAS0	3.8387715931
UniRef90_R9RAS0|g__Fusobacterium.s__Fusobacterium_nucleatum	3.8387715931
UniRef90_R9RCH4	3.8387715931
UniRef90_R9RCH4|g__Fusobacterium.s__Fusobacterium_nucleatum	3.8387715931
UniRef90_V7ID22	3.8387715931
UniRef90_V7ID22|g__Eikenella.s__Eikenella_corrodens	3.8387715931
UniRef90_C7XN34	3.8363171355
UniRef90_C7XN34|g__Fusobacterium.s__Fusobacterium_nucleatum	3.8363171355
UniRef90_V8CNN0	3.8350910834
UniRef90_V8CNN0|g__Prevotella.s__Prevotella_nigrescens	3.8350910834
UniRef90_C3WWP2	3.8341727187
UniRef90_C3WWP2|g__Fusobacterium.s__Fusobacterium_nucleatum	3.8341727187
UniRef90_D6LIA2	3.8338658147
UniRef90_D6LIA2|g__Fusobacterium.s__Fusobacterium_nucleatum	3.8338658147
UniRef90_C5NY46	3.8330494037
UniRef90_C5NY46|g__Gemella.s__Gemella_morbillorum	3.8330494037
UniRef90_J1GTC4	3.8295124034
UniRef90_J1GTC4|unclassified	3.8295124034
UniRef90_E2N6M8	3.8254782497
UniRef90_E2N6M8|unclassified	3.8254782497
UniRef90_I1YSC1	3.8240917782
UniRef90_I1YSC1|g__Prevotella.s__Prevotella_nigrescens	3.8240917782
UniRef90_E5V3G5	3.8216560510
UniRef90_E5V3G5|g__Gemella.s__Gemella_morbillorum	3.8216560510
UniRef90_V7IET3	3.8211006822
UniRef90_V7IET3|g__Eikenella.s__Eikenella_corrodens	3.8211006822
UniRef90_B9D1Z5	3.8167938931
UniRef90_B9D1Z5|g__Campylobacter.s__Campylobacter_showae	3.8167938931
UniRef90_C3WWH2	3.8167938931
UniRef90_C3WWH2|g__Fusobacterium.s__Fusobacterium_nucleatum	3.8167938931
UniRef90_F0R8Z4	3.8167938931
UniRef90_F0R8Z4|g__Alloprevotella.s__Alloprevotella_tannerae	3.8167938931
UniRef90_C7XMQ3	3.8167938931
UniRef90_C7XMQ3|g__Fusobacterium.s__Fusobacterium_nucleatum	3.8167938931
UniRef90_G6AIV9	3.8138416244
UniRef90_G6AIV9|unclassified	3.8138416244
UniRef90_D9RWN4	3.8137274563
UniRef90_D9RWN4|unclassified	3.8137274563
UniRef90_A5TRM7	3.8131553861
UniRef90_A5TRM7|g__Fusobacterium.s__Fusobacterium_nucleatum	3.8131553861
UniRef90_C9LI54	3.8131553861
UniRef90_C9LI54|g__Alloprevotella.s__Alloprevotella_tannerae	3.8131553861
UniRef90_V8CEP5	3.8131553861
UniRef90_V8CEP5|g__Prevotella.s__Prevotella_nigrescens	3.8131553861
UniRef90_C9LER9	3.8122474919
UniRef90_C9LER9|g__Alloprevotella.s__Alloprevotella_tannerae	3.8122474919
UniRef90_C9LGV9	3.8122474919
UniRef90_C9LGV9|g__Alloprevotella.s__Alloprevotella_tannerae	3.8122474919
UniRef90_C9LGJ9	3.8114828234
UniRef90_C9LGJ9|g__Alloprevotella.s__Alloprevotella_tannerae	3.8114828234
UniRef90_F3XXK0	3.8095887826
UniRef90_F3XXK0|unclassified	3.8095887826
UniRef90_E5V3U4	3.8083233426
UniRef90_E5V3U4|g__Gemella.s__Gemella_morbillorum	3.8083233426
UniRef90_Q8RDV2	3.8080731150
UniRef90_Q8RDV2|g__Fusobacterium.s__Fusobacterium_nucleatum	3.8080731150
UniRef90_C5NYI5	3.8071065990
UniRef90_C5NYI5|g__Gemella.s__Gemella_morbillorum	3.8071065990
UniRef90_I1YUK1	3.8071065990
UniRef90_I1YUK1|g__Prevotella.s__Prevotella_nigrescens	3.8071065990
UniRef90_J8V7P2	3.8071065990
UniRef90_J8V7P2|g__Fusobacterium.s__Fusobacterium_nucleatum	3.8071065990
UniRef90_A5TT60	3.8022813688
UniRef90_A5TT60|g__Fusobacterium.s__Fusobacterium_nucleatum	3.8022813688
UniRef90_C9LEX3	3.8022813688
UniRef90_C9LEX3|g__Alloprevotella.s__Alloprevotella_tannerae	3.8022813688
UniRef90_D5RCD4	3.8022813688
UniRef90_D5RCD4|g__Fusobacterium.s__Fusobacterium_nucleatum	3.8022813688
UniRef90_E5V3F0	3.8022813688
UniRef90_E5V3F0|g__Gemella.s__Gemella_morbillorum	3.8022813688
UniRef90_U7TVM5	3.8022813688
UniRef90_U7TVM5|g__Fusobacterium.s__Fusobacterium_nucleatum	3.8022813688
UniRef90_D0BRV5	3.7981434502
UniRef90_D0BRV5|g__Fusobacterium.s__Fusobacterium_nucleatum	3.7981434502
UniRef90_C7XNW0	3.7974805393
UniRef90_C7XNW0|g__Fusobacterium.s__Fusobacterium_nucleatum	3.7974805393
UniRef90_C5NXQ8	3.7960954447
UniRef90_C5NXQ8|g__Gemella.s__Gemella_morbillorum	3.7960954447
UniRef90_R6VU14	3.7954173910
UniRef90_R6VU14|unclassified	3.7954173910
UniRef90_D6GR56	3.7950664137
UniRef90_D6GR56|g__Filifactor.s__Filifactor_alocis	3.7950664137
UniRef90_E5V174	3.7950664137
UniRef90_E5V174|g__Gemella.s__Gemella_morbillorum	3.7950664137
UniRef90_I1YWS7	3.7949218243
UniRef90_I1YWS7|g__Prevotella.s__Prevotella_nigrescens	3.7949218243
UniRef90_F9EJD1	3.7926675095
UniRef90_F9EJD1|g__Fusobacterium.s__Fusobacterium_nucleatum	3.7926675095
UniRef90_C9LJK1	3.7914691943
UniRef90_C9LJK1|g__Alloprevotella.s__Alloprevotella_tannerae	3.7914691943
UniRef90_E7MPP5	3.7914691943
UniRef90_E7MPP5|g__Solobacterium.s__Solobacterium_moorei	3.7914691943
UniRef90_E7MND1	3.7902716361
UniRef90_E7MND1|g__Solobacterium.s__Solobacterium_moorei	3.7902716361
UniRef90_L1PGT1	3.7880366531
UniRef90_L1PGT1|unclassified	3.7880366531
UniRef90_X8I2V1	3.7878787879
UniRef90_X8I2V1|g__Fusobacterium.s__Fusobacterium_nucleatum	3.7878787879
UniRef90_L1NVH4	3.7867239092
UniRef90_L1NVH4|unclassified	3.7867239092
UniRef90_I1YS57	3.7809935850
UniRef90_I1YS57|g__Prevotella.s__Prevotella_nigrescens	3.7809935850
UniRef90_A8SM15	3.7807183365
UniRef90_A8SM15|g__Parvimonas.s__Parvimonas_micra	3.7807183365
UniRef90_V2Y705	3.7783375315
UniRef90_V2Y705|g__Catonella.s__Catonella_morbi	3.7783375315
UniRef90_C9LJH9	3.7737750188
UniRef90_C9LJH9|g__Alloprevotella.s__Alloprevotella_tannerae	3.7737750188
UniRef90_C7XNU9	3.7735849057
UniRef90_C7XNU9|g__Fusobacterium.s__Fusobacterium_nucleatum	3.7735849057
UniRef90_A5TV19	3.7735849057
UniRef90_A5TV19|g__Fusobacterium.s__Fusobacterium_nucleatum	3.7735849057
UniRef90_E5V176	3.7735849057
UniRef90_E5V176|g__Gemella.s__Gemella_morbillorum	3.7735849057
UniRef90_E5V342	3.7735849057
UniRef90_E5V342|g__Gemella.s__Gemella_morbillorum	3.7735849057
UniRef90_I1YQZ4	3.7735849057
UniRef90_I1YQZ4|g__Prevotella.s__Prevotella_nigrescens	3.7735849057
UniRef90_V2Y165	3.7735849057
UniRef90_V2Y165|g__Catonella.s__Catonella_morbi	3.7735849057
UniRef90_X8HAS2	3.7735849057
UniRef90_X8HAS2|g__Fusobacterium.s__Fusobacterium_nucleatum	3.7735849057
UniRef90_C9LE47	3.7721070025
UniRef90_C9LE47|g__Alloprevotella.s__Alloprevotella_tannerae	3.7721070025
UniRef90_D6GSF9	3.7700282752
UniRef90_D6GSF9|g__Filifactor.s__Filifactor_alocis	3.7700282752
UniRef90_R9R9K1	3.7700282752
UniRef90_R9R9K1|g__Fusobacterium.s__Fusobacterium_nucleatum	3.7700282752
UniRef90_V2XQT1	3.7700282752
UniRef90_V2XQT1|g__Catonella.s__Catonella_morbi	3.7700282752
UniRef90_A3CMI8	3.7688935605
UniRef90_A3CMI8|unclassified	3.7688935605
UniRef90_V8CEG8	3.7646426052
UniRef90_V8CEG8|g__Prevotella.s__Prevotella_nigrescens	3.7646426052
UniRef90_UPI00036F6A48	3.7645389495
UniRef90_UPI00036F6A48|g__Prevotella.s__Prevotella_nigrescens	3.7645389495
UniRef90_M5IEJ5	3.7643807805
UniRef90_M5IEJ5|g__Campylobacter.s__Campylobacter_showae	3.7643807805
UniRef90_H1ZB45	3.7638414627
UniRef90_H1ZB45|unclassified	3.7638414627
UniRef90_C9LKE5	3.7601921799
UniRef90_C9LKE5|g__Alloprevotella.s__Alloprevotella_tannerae	3.7601921799
UniRef90_W5VWZ1	3.7599684991
UniRef90_W5VWZ1|g__Fusobacterium.s__Fusobacterium_nucleatum	3.7599684991
UniRef90_A8SIM8	3.7593984962
UniRef90_A8SIM8|g__Parvimonas.s__Parvimonas_micra	3.7593984962
UniRef90_Q8RI44	3.7593984962
UniRef90_Q8RI44|g__Fusobacterium.s__Fusobacterium_nucleatum	3.7593984962
UniRef90_X8I7G5	3.7593984962
UniRef90_X8I7G5|g__Fusobacterium.s__Fusobacterium_nucleatum	3.7593984962
UniRef90_E7MNT3	3.7567940366
UniRef90_E7MNT3|g__Solobacterium.s__Solobacterium_moorei	3.7567940366
UniRef90_C9LKR3	3.7565740045
UniRef90_C9LKR3|g__Alloprevotella.s__Alloprevotella_tannerae	3.7565740045
UniRef90_A5TU96	3.7560263132
UniRef90_A5TU96|g__Fusobacterium.s__Fusobacterium_nucleatum	3.7560263132
UniRef90_Q8RE59	3.7552749285
UniRef90_Q8RE59|g__Fusobacterium.s__Fusobacterium_nucleatum	3.7552749285
UniRef90_D6GQF2	3.7523452158
UniRef90_D6GQF2|g__Filifactor.s__Filifactor_alocis	3.7523452158
UniRef90_F9D9P7	3.7523452158
UniRef90_F9D9P7|g__Prevotella.s__Prevotella_nigrescens	3.7523452158
UniRef90_L9PWK3	3.7523452158
UniRef90_L9PWK3|g__Prevotella.s__Prevotella_nigrescens	3.7523452158
UniRef90_V8CNZ3	3.7523452158
UniRef90_V8CNZ3|g__Prevotella.s__Prevotella_nigrescens	3.7523452158
UniRef90_I1YSU2	3.7507856467
UniRef90_I1YSU2|g__Prevotella.s__Prevotella_nigrescens	3.7507856467
UniRef90_F0IFQ2	3.7483298426
UniRef90_F0IFQ2|unclassified	3.7483298426
UniRef90_C9LI81	3.7479437396
UniRef90_C9LI81|g__Alloprevotella.s__Alloprevotella_tannerae	3.7479437396
UniRef90_E5V131	3.7476577139
UniRef90_E5V131|g__Gemella.s__Gemella_morbillorum	3.7476577139
UniRef90_A0A016I7V9	3.7472541425
UniRef90_A0A016I7V9|unclassified	3.7472541425
UniRef90_F7L1X6	3.7453183521
UniRef90_F7L1X6|g__Fusobacterium.s__Fusobacterium_nucleatum	3.7453183521
UniRef90_C9LD18	3.7388116417
UniRef90_C9LD18|g__Alloprevotella.s__Alloprevotella_tannerae	3.7388116417
UniRef90_V7ICL3	3.7386443047
UniRef90_V7ICL3|g__Eikenella.s__Eikenella_corrodens	3.7386443047
UniRef90_D1Q0I6	3.7383177570
UniRef90_D1Q0I6|g__Prevotella.s__Prevotella_nigrescens	3.7383177570
UniRef90_I1YTT3	3.7383177570
UniRef90_I1YTT3|g__Prevotella.s__Prevotella_nigrescens	3.7383177570
UniRef90_D3IEN6	3.7337168060
UniRef90_D3IEN6|unclassified	3.7337168060
UniRef90_F9DBD5	3.7336652147
UniRef90_F9DBD5|g__Prevotella.s__Prevotella_nigrescens	3.7336652147
UniRef90_C9LD25	3.7313432836
UniRef90_C9LD25|g__Alloprevotella.s__Alloprevotella_tannerae	3.7313432836
UniRef90_E5V134	3.7313432836
UniRef90_E5V134|g__Gemella.s__Gemella_morbillorum	3.7313432836
UniRef90_K1HCX5	3.7313432836
UniRef90_K1HCX5|g__Fusobacterium.s__Fusobacterium_nucleatum	3.7313432836
UniRef90_V8CKQ6	3.7313432836
UniRef90_V8CKQ6|g__Prevotella.s__Prevotella_nigrescens	3.7313432836
UniRef90_V8CRE7	3.7313432836
UniRef90_V8CRE7|g__Prevotella.s__Prevotella_nigrescens	3.7313432836
UniRef90_V8CRP7	3.7313432836
UniRef90_V8CRP7|g__Prevotella.s__Prevotella_nigrescens	3.7313432836
UniRef90_E5V267	3.7306031600
UniRef90_E5V267|g__Gemella.s__Gemella_morbillorum	3.7306031600
UniRef90_E5V1L1	3.7300123001
UniRef90_E5V1L1|g__Gemella.s__Gemella_morbillorum	3.7300123001
UniRef90_J4K9R5	3.7290392641
UniRef90_J4K9R5|unclassified	3.7290392641
UniRef90_C6REW3	3.7278690347
UniRef90_C6REW3|g__Campylobacter.s__Campylobacter_showae	3.7278690347
UniRef90_F5TES9	3.7278657968
UniRef90_F5TES9|g__Parvimonas.s__Parvimonas_micra	3.7278657968
UniRef90_U7TQL2	3.7278657968
UniRef90_U7TQL2|g__Fusobacterium.s__Fusobacterium_nucleatum	3.7278657968
UniRef90_V2Z9F0	3.7278657968
UniRef90_V2Z9F0|g__Catonella.s__Catonella_morbi	3.7278657968
UniRef90_I1YVB4	3.7265787647
UniRef90_I1YVB4|g__Prevotella.s__Prevotella_nigrescens	3.7265787647
UniRef90_D6GQ86	3.7220843672
UniRef90_D6GQ86|g__Filifactor.s__Filifactor_alocis	3.7220843672
UniRef90_C3WIY8	3.7174721190
UniRef90_C3WIY8|g__Fusobacterium.s__Fusobacterium_nucleatum	3.7174721190
UniRef90_C6RGJ1	3.7174721190
UniRef90_C6RGJ1|g__Campylobacter.s__Campylobacter_showae	3.7174721190
UniRef90_D6GTW0	3.7174721190
UniRef90_D6GTW0|g__Filifactor.s__Filifactor_alocis	3.7174721190
UniRef90_E7MKW2	3.7174721190
UniRef90_E7MKW2|g__Solobacterium.s__Solobacterium_moorei	3.7174721190
UniRef90_I1YX72	3.7174721190
UniRef90_I1YX72|g__Prevotella.s__Prevotella_nigrescens	3.7174721190
UniRef90_L9PW42	3.7174721190
UniRef90_L9PW42|g__Prevotella.s__Prevotella_nigrescens	3.7174721190
UniRef90_R9RD29	3.7174721190
UniRef90_R9RD29|g__Fusobacterium.s__Fusobacterium_nucleatum	3.7174721190
UniRef90_V7IGL9	3.7174721190
UniRef90_V7IGL9|g__Eikenella.s__Eikenella_corrodens	3.7174721190
UniRef90_X2HJ05	3.7174721190
