# Gene Family	C2_Abundance-RPKs
UniRef90_A0A031I3G0	6.7680738884
UniRef90_A0A031I3G0|g__Sphingomonas.s__Sphingomonas_melonis	6.7680738884
UniRef90_UPI000476E580	6.7676767677
UniRef90_UPI000476E580|g__Sphingomonas.s__Sphingomonas_melonis	6.7676767677
UniRef90_A0A031HUD7	6.7667934740
UniRef90_A0A031HUD7|g__Sphingomonas.s__Sphingomonas_melonis	6.7667934740
UniRef90_UPI0003717DBE	6.7658412579
UniRef90_UPI0003717DBE|g__Sphingomonas.s__Sphingomonas_melonis	6.7658412579
UniRef90_UPI00036A7752	6.7643742954
UniRef90_UPI00036A7752|g__Sphingomonas.s__Sphingomonas_melonis	6.7643742954
UniRef90_A0A031HQL6	6.7631223821
UniRef90_A0A031HQL6|g__Sphingomonas.s__Sphingomonas_melonis	6.7631223821
UniRef90_UPI0003637F50	6.7620448421
UniRef90_UPI0003637F50|g__Sphingomonas.s__Sphingomonas_melonis	6.7620448421
UniRef90_D9RU63	6.7578439260
UniRef90_D9RU63|g__Prevotella.s__Prevotella_melaninogenica	6.7578439260
UniRef90_A0A011I469	6.7567567568
UniRef90_A0A011I469|unclassified	6.7567567568
UniRef90_E1W3A4	6.7567567568
UniRef90_E1W3A4|g__Haemophilus.s__Haemophilus_parainfluenzae	6.7567567568
UniRef90_K1U8U7	6.7567567568
UniRef90_K1U8U7|unclassified	6.7567567568
UniRef90_U2REA3	6.7567567568
UniRef90_U2REA3|unclassified	6.7567567568
UniRef90_UPI00035FCDA4	6.7567567568
UniRef90_UPI00035FCDA4|g__Sphingomonas.s__Sphingomonas_melonis	6.7567567568
UniRef90_UPI0003675F28	6.7567567568
UniRef90_UPI0003675F28|g__Sphingomonas.s__Sphingomonas_melonis	6.7567567568
UniRef90_W1XDX4	6.7567567568
UniRef90_W1XDX4|unclassified	6.7567567568
UniRef90_W3Y8K1	6.7567567568
UniRef90_W3Y8K1|unclassified	6.7567567568
UniRef90_UPI000376F844	6.7489279701
UniRef90_UPI000376F844|g__Sphingomonas.s__Sphingomonas_melonis	6.7489279701
UniRef90_J5HJD1	6.7453625632
UniRef90_J5HJD1|g__Haemophilus.s__Haemophilus_sputorum	6.7453625632
UniRef90_UPI0003818FB3	6.7410810568
UniRef90_UPI0003818FB3|g__Sphingomonas.s__Sphingomonas_melonis	6.7410810568
UniRef90_UPI00037D063E	6.7258864970
UniRef90_UPI00037D063E|g__Sphingomonas.s__Sphingomonas_melonis	6.7258864970
UniRef90_A3N384	6.7114093960
UniRef90_A3N384|g__Haemophilus.s__Haemophilus_sputorum	6.7114093960
UniRef90_E1W191	6.7114093960
UniRef90_E1W191|g__Haemophilus.s__Haemophilus_parainfluenzae	6.7114093960
UniRef90_E1W5M0	6.7114093960
UniRef90_E1W5M0|g__Haemophilus.s__Haemophilus_parainfluenzae	6.7114093960
UniRef90_J1QYI0	6.7114093960
UniRef90_J1QYI0|unclassified	6.7114093960
UniRef90_J4TPF8	6.7114093960
UniRef90_J4TPF8|g__Haemophilus.s__Haemophilus_sputorum	6.7114093960
UniRef90_L1MKI2	6.7114093960
UniRef90_L1MKI2|unclassified	6.7114093960
UniRef90_W1V9I3	6.7114093960
UniRef90_W1V9I3|unclassified	6.7114093960
UniRef90_T0UD34	6.7089800407
UniRef90_T0UD34|unclassified	6.7089800407
UniRef90_UPI0003A93349	6.7080021256
UniRef90_UPI0003A93349|g__Sphingomonas.s__Sphingomonas_melonis	6.7080021256
UniRef90_A0A031HLW8	6.7057837385
UniRef90_A0A031HLW8|g__Sphingomonas.s__Sphingomonas_melonis	6.7057837385
UniRef90_UPI00035E6811	6.7049866494
UniRef90_UPI00035E6811|g__Sphingomonas.s__Sphingomonas_melonis	6.7049866494
UniRef90_UPI0003620F8F	6.7014147431
UniRef90_UPI0003620F8F|g__Sphingomonas.s__Sphingomonas_melonis	6.7014147431
UniRef90_UPI000363529B	6.6999689367
UniRef90_UPI000363529B|g__Sphingomonas.s__Sphingomonas_melonis	6.6999689367
UniRef90_D1QU42	6.6922459129
UniRef90_D1QU42|unclassified	6.6922459129
UniRef90_I2NQ36	6.6890380313
UniRef90_I2NQ36|unclassified	6.6890380313
UniRef90_E1W2M4	6.6889632107
UniRef90_E1W2M4|g__Haemophilus.s__Haemophilus_parainfluenzae	6.6889632107
UniRef90_UPI0003678DE9	6.6889632107
UniRef90_UPI0003678DE9|g__Sphingomonas.s__Sphingomonas_melonis	6.6889632107
UniRef90_F3WYG2	6.6837220635
UniRef90_F3WYG2|g__Sphingomonas.s__Sphingomonas_melonis	6.6837220635
UniRef90_UPI00037C62BC	6.6808671877
UniRef90_UPI00037C62BC|unclassified	6.6808671877
UniRef90_UPI00037CB3C5	6.6755674232
UniRef90_UPI00037CB3C5|g__Sphingomonas.s__Sphingomonas_melonis	6.6755674232
UniRef90_UPI00036796FD	6.6753369871
UniRef90_UPI00036796FD|g__Sphingomonas.s__Sphingomonas_melonis	6.6753369871
UniRef90_UPI0003752397	6.6733288918
UniRef90_UPI0003752397|g__Sphingomonas.s__Sphingomonas_melonis	6.6733288918
UniRef90_W0A6V0	6.6733030769
UniRef90_W0A6V0|unclassified	6.6733030769
UniRef90_V8I8Y3	6.6666666667
UniRef90_V8I8Y3|unclassified	6.6666666667
UniRef90_L0NKM0	6.6649784951
UniRef90_L0NKM0|unclassified	6.6649784951
UniRef90_UPI000367FE8B	6.6647834415
UniRef90_UPI000367FE8B|g__Sphingomonas.s__Sphingomonas_melonis	6.6647834415
UniRef90_UPI0003703547	6.6606315936
UniRef90_UPI0003703547|g__Sphingomonas.s__Sphingomonas_melonis	6.6606315936
UniRef90_UPI00037EF2FB	6.6582207207
UniRef90_UPI00037EF2FB|g__Sphingomonas.s__Sphingomonas_melonis	6.6582207207
UniRef90_UPI00035F44E6	6.6559229988
UniRef90_UPI00035F44E6|g__Sphingomonas.s__Sphingomonas_melonis	6.6559229988
UniRef90_UPI00037BA5C0	6.6506569626
UniRef90_UPI00037BA5C0|g__Sphingomonas.s__Sphingomonas_melonis	6.6506569626
UniRef90_UPI000372972A	6.6506149703
UniRef90_UPI000372972A|g__Sphingomonas.s__Sphingomonas_melonis	6.6506149703
UniRef90_UPI0003A4DEC3	6.6473254406
UniRef90_UPI0003A4DEC3|g__Sphingomonas.s__Sphingomonas_melonis	6.6473254406
UniRef90_C7XQ10	6.6445182724
UniRef90_C7XQ10|unclassified	6.6445182724
UniRef90_UPI0003664062	6.6445182724
UniRef90_UPI0003664062|g__Sphingomonas.s__Sphingomonas_melonis	6.6445182724
UniRef90_J4KDA9	6.6371681416
UniRef90_J4KDA9|g__Haemophilus.s__Haemophilus_sputorum	6.6371681416
UniRef90_P71355	6.6328659975
UniRef90_P71355|g__Haemophilus.s__Haemophilus_sputorum	4.8285454000
UniRef90_P71355|g__Haemophilus.s__Haemophilus_parainfluenzae	1.8043205974
UniRef90_A0A031HV36	6.6306000179
UniRef90_A0A031HV36|g__Sphingomonas.s__Sphingomonas_melonis	6.6306000179
UniRef90_A0A031I6V0	6.6264502516
UniRef90_A0A031I6V0|g__Sphingomonas.s__Sphingomonas_melonis	6.6264502516
UniRef90_F9HIM0	6.6225165563
UniRef90_F9HIM0|unclassified	6.6225165563
UniRef90_UPI00035EE86C	6.6225165563
UniRef90_UPI00035EE86C|g__Sphingomonas.s__Sphingomonas_melonis	6.6225165563
UniRef90_UPI00037CB007	6.6225165563
UniRef90_UPI00037CB007|unclassified	6.6225165563
UniRef90_UPI00037CB403	6.6225165563
UniRef90_UPI00037CB403|g__Sphingomonas.s__Sphingomonas_melonis	6.6225165563
UniRef90_W2CEE1	6.6225165563
UniRef90_W2CEE1|unclassified	6.6225165563
UniRef90_UPI00035F560E	6.6115883111
UniRef90_UPI00035F560E|g__Sphingomonas.s__Sphingomonas_melonis	6.6115883111
UniRef90_UPI000378B289	6.6115702479
UniRef90_UPI000378B289|g__Sphingomonas.s__Sphingomonas_melonis	6.6115702479
UniRef90_UPI00039D178A	6.6044737317
UniRef90_UPI00039D178A|g__Sphingomonas.s__Sphingomonas_melonis	6.6044737317
UniRef90_UPI0003754940	6.5979548100
UniRef90_UPI0003754940|g__Sphingomonas.s__Sphingomonas_melonis	6.5979548100
UniRef90_A0A031I8C2	6.5975494816
UniRef90_A0A031I8C2|g__Sphingomonas.s__Sphingomonas_melonis	6.5975494816
UniRef90_UPI0003730910	6.5959920281
UniRef90_UPI0003730910|g__Sphingomonas.s__Sphingomonas_melonis	6.5959920281
UniRef90_UPI000379926A	6.5908308782
UniRef90_UPI000379926A|g__Sphingomonas.s__Sphingomonas_melonis	6.5908308782
UniRef90_J4KDJ3	6.5897858320
UniRef90_J4KDJ3|g__Haemophilus.s__Haemophilus_sputorum	6.5897858320
UniRef90_J5HIH7	6.5793773342
UniRef90_J5HIH7|g__Haemophilus.s__Haemophilus_sputorum	6.5793773342
UniRef90_A8AXP4	6.5789473684
UniRef90_A8AXP4|unclassified	6.5789473684
UniRef90_F9PVX2	6.5789473684
UniRef90_F9PVX2|unclassified	6.5789473684
UniRef90_S6QLM0	6.5789473684
UniRef90_S6QLM0|unclassified	6.5789473684
UniRef90_UPI00035C1455	6.5789473684
UniRef90_UPI00035C1455|g__Sphingomonas.s__Sphingomonas_melonis	6.5789473684
UniRef90_W1I2N8	6.5789473684
UniRef90_W1I2N8|unclassified	6.5789473684
UniRef90_UPI0004626583	6.5728713093
UniRef90_UPI0004626583|g__Sphingomonas.s__Sphingomonas_melonis	6.5728713093
UniRef90_UPI00036D6799	6.5667398351
UniRef90_UPI00036D6799|g__Sphingomonas.s__Sphingomonas_melonis	6.5667398351
UniRef90_A0A031HLT0	6.5637261534
UniRef90_A0A031HLT0|g__Sphingomonas.s__Sphingomonas_melonis	6.5637261534
UniRef90_A0A031I1E1	6.5634687165
UniRef90_A0A031I1E1|g__Sphingomonas.s__Sphingomonas_melonis	6.5634687165
UniRef90_UPI00037EEFE8	6.5573770492
UniRef90_UPI00037EEFE8|g__Sphingomonas.s__Sphingomonas_melonis	6.5573770492
UniRef90_E1KNI8	6.5565943608
UniRef90_E1KNI8|unclassified	6.5565943608
UniRef90_D9RSY2	6.5466448445
UniRef90_D9RSY2|g__Prevotella.s__Prevotella_melaninogenica	6.5466448445
UniRef90_J5H8E2	6.5466448445
UniRef90_J5H8E2|g__Haemophilus.s__Haemophilus_sputorum	6.5466448445
UniRef90_A0A031I934	6.5359998936
UniRef90_A0A031I934|g__Sphingomonas.s__Sphingomonas_melonis	6.5359998936
UniRef90_UPI0003718F50	6.5329525109
UniRef90_UPI0003718F50|g__Sphingomonas.s__Sphingomonas_melonis	6.5329525109
UniRef90_UPI00037289A8	6.5329525109
UniRef90_UPI00037289A8|g__Sphingomonas.s__Sphingomonas_melonis	6.5329525109
UniRef90_UPI00036EA38E	6.5278863754
UniRef90_UPI00036EA38E|g__Sphingomonas.s__Sphingomonas_melonis	6.5278863754
UniRef90_UPI00036A4AB2	6.5275917583
UniRef90_UPI00036A4AB2|g__Sphingomonas.s__Sphingomonas_melonis	6.5275917583
UniRef90_A0A031HTV9	6.5231820599
UniRef90_A0A031HTV9|g__Sphingomonas.s__Sphingomonas_melonis	6.5231820599
UniRef90_D3A744	6.5170234839
UniRef90_D3A744|unclassified	6.5170234839
UniRef90_D9RV63	6.5146579805
UniRef90_D9RV63|g__Prevotella.s__Prevotella_melaninogenica	6.5146579805
UniRef90_UPI00035C8256	6.5099593501
UniRef90_UPI00035C8256|g__Sphingomonas.s__Sphingomonas_melonis	6.5099593501
UniRef90_A0A031I266	6.5081120944
UniRef90_A0A031I266|g__Sphingomonas.s__Sphingomonas_melonis	6.5081120944
UniRef90_J4TU91	6.5075921909
UniRef90_J4TU91|g__Haemophilus.s__Haemophilus_sputorum	6.5075921909
UniRef90_D0TKA0	6.5040822370
UniRef90_D0TKA0|unclassified	6.5040822370
UniRef90_UPI000378467E	6.5004339650
UniRef90_UPI000378467E|g__Sphingomonas.s__Sphingomonas_melonis	6.5004339650
UniRef90_A0A031I1B7	6.4998422746
UniRef90_A0A031I1B7|g__Sphingomonas.s__Sphingomonas_melonis	6.4998422746
UniRef90_C0EKG2	6.4935749449
UniRef90_C0EKG2|unclassified	6.4935749449
UniRef90_D9P022	6.4935064935
UniRef90_D9P022|unclassified	6.4935064935
UniRef90_G6N4D1	6.4935064935
UniRef90_G6N4D1|unclassified	6.4935064935
UniRef90_J5HSF6	6.4935064935
UniRef90_J5HSF6|g__Haemophilus.s__Haemophilus_sputorum	6.4935064935
UniRef90_UPI00037B2D4A	6.4935064935
UniRef90_UPI00037B2D4A|g__Sphingomonas.s__Sphingomonas_melonis	6.4935064935
UniRef90_UPI0004627E32	6.4935064935
UniRef90_UPI0004627E32|g__Sphingomonas.s__Sphingomonas_melonis	6.4935064935
UniRef90_J4KC58	6.4829821718
UniRef90_J4KC58|g__Haemophilus.s__Haemophilus_sputorum	6.4829821718
UniRef90_J4UME9	6.4829821718
UniRef90_J4UME9|g__Haemophilus.s__Haemophilus_sputorum	6.4829821718
UniRef90_J4UWR0	6.4794816415
UniRef90_J4UWR0|g__Haemophilus.s__Haemophilus_sputorum	6.4794816415
UniRef90_UPI000366FB68	6.4725425870
UniRef90_UPI000366FB68|g__Sphingomonas.s__Sphingomonas_melonis	6.4725425870
UniRef90_UPI00037CD47F	6.4718438953
UniRef90_UPI00037CD47F|g__Sphingomonas.s__Sphingomonas_melonis	6.4718438953
UniRef90_J5HIN3	6.4683053040
UniRef90_J5HIN3|g__Haemophilus.s__Haemophilus_sputorum	6.4683053040
UniRef90_A0A031I8F6	6.4655172414
UniRef90_A0A031I8F6|g__Sphingomonas.s__Sphingomonas_melonis	6.4655172414
UniRef90_UPI0003625A8A	6.4655172414
UniRef90_UPI0003625A8A|g__Sphingomonas.s__Sphingomonas_melonis	6.4655172414
UniRef90_A5U9V2	6.4637065321
UniRef90_A5U9V2|g__Haemophilus.s__Haemophilus_parainfluenzae	6.4637065321
UniRef90_A3CPV2	6.4608758076
UniRef90_A3CPV2|unclassified	6.4608758076
UniRef90_B3H2W1	6.4585575888
UniRef90_B3H2W1|g__Haemophilus.s__Haemophilus_sputorum	6.4585575888
UniRef90_UPI00037CE69B	6.4542185627
UniRef90_UPI00037CE69B|g__Sphingomonas.s__Sphingomonas_melonis	6.4542185627
UniRef90_J4KDX2	6.4520617481
UniRef90_J4KDX2|g__Haemophilus.s__Haemophilus_sputorum	6.4520617481
UniRef90_P22236	6.4516129032
UniRef90_P22236|g__Haemophilus.s__Haemophilus_sputorum	6.4516129032
UniRef90_A3N367	6.4516129032
UniRef90_A3N367|g__Haemophilus.s__Haemophilus_sputorum	6.4516129032
UniRef90_E1M053	6.4516129032
UniRef90_E1M053|unclassified	6.4516129032
UniRef90_E1W3R9	6.4516129032
UniRef90_E1W3R9|g__Haemophilus.s__Haemophilus_parainfluenzae	6.4516129032
UniRef90_F9D734	6.4516129032
UniRef90_F9D734|g__Prevotella.s__Prevotella_melaninogenica	6.4516129032
UniRef90_J4TTT3	6.4516129032
UniRef90_J4TTT3|g__Haemophilus.s__Haemophilus_sputorum	6.4516129032
UniRef90_J4TVZ3	6.4516129032
UniRef90_J4TVZ3|g__Haemophilus.s__Haemophilus_sputorum	6.4516129032
UniRef90_UPI00026CCA22	6.4516129032
UniRef90_UPI00026CCA22|g__Sphingomonas.s__Sphingomonas_melonis	6.4516129032
UniRef90_UPI000378685C	6.4516129032
UniRef90_UPI000378685C|g__Sphingomonas.s__Sphingomonas_melonis	6.4516129032
UniRef90_UPI00035E181D	6.4515007965
UniRef90_UPI00035E181D|g__Sphingomonas.s__Sphingomonas_melonis	6.4515007965
UniRef90_UPI0003734992	6.4508156827
UniRef90_UPI0003734992|g__Sphingomonas.s__Sphingomonas_melonis	6.4508156827
UniRef90_E1W2V8	6.4470226827
UniRef90_E1W2V8|g__Haemophilus.s__Haemophilus_parainfluenzae	6.4470226827
UniRef90_UPI000476E3EF	6.4439828297
UniRef90_UPI000476E3EF|g__Sphingomonas.s__Sphingomonas_melonis	6.4439828297
UniRef90_J4KDZ3	6.4423765211
UniRef90_J4KDZ3|g__Haemophilus.s__Haemophilus_sputorum	6.4423765211
UniRef90_UPI00035E647C	6.4421474930
UniRef90_UPI00035E647C|g__Sphingomonas.s__Sphingomonas_melonis	6.4421474930
UniRef90_UPI0003741BFF	6.4408433555
UniRef90_UPI0003741BFF|g__Sphingomonas.s__Sphingomonas_melonis	6.4408433555
UniRef90_A0A031I639	6.4388611714
UniRef90_A0A031I639|g__Sphingomonas.s__Sphingomonas_melonis	6.4388611714
UniRef90_E1W2K8	6.4324553719
UniRef90_E1W2K8|g__Haemophilus.s__Haemophilus_parainfluenzae	6.4324553719
UniRef90_D9RV10	6.4308681672
UniRef90_D9RV10|g__Prevotella.s__Prevotella_melaninogenica	6.4308681672
UniRef90_UPI00037D1195	6.4308681672
UniRef90_UPI00037D1195|g__Sphingomonas.s__Sphingomonas_melonis	6.4308681672
UniRef90_Q4QNL2	6.4239828694
UniRef90_Q4QNL2|g__Haemophilus.s__Haemophilus_parainfluenzae	6.4239828694
UniRef90_UPI0003742358	6.4239828694
UniRef90_UPI0003742358|g__Sphingomonas.s__Sphingomonas_melonis	6.4239828694
UniRef90_J4TS39	6.4205457464
UniRef90_J4TS39|g__Haemophilus.s__Haemophilus_sputorum	6.4205457464
UniRef90_UPI000361EE40	6.4187334839
UniRef90_UPI000361EE40|g__Sphingomonas.s__Sphingomonas_melonis	6.4187334839
UniRef90_E1W397	6.4172448537
UniRef90_E1W397|g__Haemophilus.s__Haemophilus_sputorum	4.2643923241
UniRef90_E1W397|g__Haemophilus.s__Haemophilus_parainfluenzae	2.1528525296
UniRef90_A0A031HI16	6.4168487611
UniRef90_A0A031HI16|g__Sphingomonas.s__Sphingomonas_melonis	6.4168487611
UniRef90_A0A031HZA0	6.4161628726
UniRef90_A0A031HZA0|g__Sphingomonas.s__Sphingomonas_melonis	6.4161628726
UniRef90_J2CUZ1	6.4153384048
UniRef90_J2CUZ1|unclassified	6.4153384048
UniRef90_UPI00037DF881	6.4144547881
UniRef90_UPI00037DF881|g__Sphingomonas.s__Sphingomonas_melonis	6.4144547881
UniRef90_UPI00037C7347	6.4143177115
UniRef90_UPI00037C7347|g__Sphingomonas.s__Sphingomonas_melonis	6.4143177115
UniRef90_UPI00036F4DBA	6.4102564103
UniRef90_UPI00036F4DBA|g__Sphingomonas.s__Sphingomonas_melonis	6.4102564103
UniRef90_UPI0003602127	6.4087589644
UniRef90_UPI0003602127|g__Sphingomonas.s__Sphingomonas_melonis	6.4087589644
UniRef90_UPI000365BF51	6.4086558038
UniRef90_UPI000365BF51|g__Sphingomonas.s__Sphingomonas_melonis	6.4086558038
UniRef90_A0A031I8Z8	6.4079664699
UniRef90_A0A031I8Z8|g__Sphingomonas.s__Sphingomonas_melonis	6.4079664699
UniRef90_A0A031I665	6.4006324808
UniRef90_A0A031I665|g__Sphingomonas.s__Sphingomonas_melonis	6.4006324808
UniRef90_UPI00037B9A15	6.3986491520
UniRef90_UPI00037B9A15|g__Sphingomonas.s__Sphingomonas_melonis	6.3986491520
UniRef90_UPI0003754857	6.3939196308
UniRef90_UPI0003754857|g__Sphingomonas.s__Sphingomonas_melonis	6.3939196308
UniRef90_UPI0003707923	6.3936781609
UniRef90_UPI0003707923|g__Sphingomonas.s__Sphingomonas_melonis	6.3936781609
UniRef90_UPI00039C137D	6.3911037250
UniRef90_UPI00039C137D|g__Sphingomonas.s__Sphingomonas_melonis	6.3911037250
UniRef90_UPI00035EFC80	6.3816464537
UniRef90_UPI00035EFC80|g__Sphingomonas.s__Sphingomonas_melonis	6.3816464537
UniRef90_X8HHN4	6.3796015547
UniRef90_X8HHN4|unclassified	6.3796015547
UniRef90_UPI00037530C7	6.3791482136
UniRef90_UPI00037530C7|g__Sphingomonas.s__Sphingomonas_melonis	6.3791482136
UniRef90_UPI000380AD8F	6.3764069671
UniRef90_UPI000380AD8F|g__Sphingomonas.s__Sphingomonas_melonis	6.3764069671
UniRef90_UPI0003655ACA	6.3735991903
UniRef90_UPI0003655ACA|g__Sphingomonas.s__Sphingomonas_melonis	6.3735991903
UniRef90_A4MVU6	6.3694267516
UniRef90_A4MVU6|unclassified	6.3694267516
UniRef90_C0E5U9	6.3694267516
UniRef90_C0E5U9|unclassified	6.3694267516
UniRef90_D1NFC5	6.3694267516
UniRef90_D1NFC5|unclassified	6.3694267516
UniRef90_E1W674	6.3694267516
UniRef90_E1W674|g__Haemophilus.s__Haemophilus_parainfluenzae	6.3694267516
UniRef90_Q5F5T5	6.3694267516
UniRef90_Q5F5T5|unclassified	6.3694267516
UniRef90_R0TCY6	6.3694267516
UniRef90_R0TCY6|unclassified	6.3694267516
UniRef90_UPI000287FA34	6.3694267516
UniRef90_UPI000287FA34|unclassified	6.3694267516
UniRef90_UPI00037D03BF	6.3694267516
UniRef90_UPI00037D03BF|g__Sphingomonas.s__Sphingomonas_melonis	6.3694267516
UniRef90_UPI0003756D66	6.3694267516
UniRef90_UPI0003756D66|g__Sphingomonas.s__Sphingomonas_melonis	6.3694267516
UniRef90_A0A031HQK0	6.3686095570
UniRef90_A0A031HQK0|g__Sphingomonas.s__Sphingomonas_melonis	6.3686095570
UniRef90_UPI00035F33D9	6.3656296416
UniRef90_UPI00035F33D9|g__Sphingomonas.s__Sphingomonas_melonis	6.3656296416
UniRef90_UPI000380F6DE	6.3643529856
UniRef90_UPI000380F6DE|g__Sphingomonas.s__Sphingomonas_melonis	6.3643529856
UniRef90_UPI000367D1CE	6.3615585414
UniRef90_UPI000367D1CE|g__Sphingomonas.s__Sphingomonas_melonis	6.3615585414
UniRef90_E1W1Q5	6.3559322034
UniRef90_E1W1Q5|g__Haemophilus.s__Haemophilus_parainfluenzae	6.3559322034
UniRef90_UPI000370C47C	6.3496874367
UniRef90_UPI000370C47C|g__Sphingomonas.s__Sphingomonas_melonis	6.3496874367
UniRef90_UPI00036BFE0F	6.3451776650
UniRef90_UPI00036BFE0F|g__Sphingomonas.s__Sphingomonas_melonis	6.3451776650
UniRef90_E1W2Q5	6.3291139241
UniRef90_E1W2Q5|g__Haemophilus.s__Haemophilus_parainfluenzae	6.3291139241
UniRef90_J4TW56	6.3285987710
UniRef90_J4TW56|g__Haemophilus.s__Haemophilus_sputorum	6.3285987710
UniRef90_A0A031HV24	6.3213868346
UniRef90_A0A031HV24|g__Sphingomonas.s__Sphingomonas_melonis	6.3213868346
UniRef90_UPI00037F2C22	6.3182939365
UniRef90_UPI00037F2C22|g__Sphingomonas.s__Sphingomonas_melonis	6.3182939365
UniRef90_A0A037V8J2	6.3092110501
UniRef90_A0A037V8J2|unclassified	6.3092110501
UniRef90_K1M4Q2	6.3092110501
UniRef90_K1M4Q2|unclassified	6.3092110501
UniRef90_UPI00036F1EFA	6.3091482650
UniRef90_UPI00036F1EFA|g__Sphingomonas.s__Sphingomonas_melonis	6.3091482650
UniRef90_UPI00046FE0DD	6.3091482650
UniRef90_UPI00046FE0DD|g__Prevotella.s__Prevotella_melaninogenica	6.3091482650
UniRef90_UPI0003A0015D	6.3033784877
UniRef90_UPI0003A0015D|g__Sphingomonas.s__Sphingomonas_melonis	6.3033784877
UniRef90_Q9JYC2	6.3025210084
UniRef90_Q9JYC2|unclassified	6.3025210084
UniRef90_UPI0003612861	6.2992125984
UniRef90_UPI0003612861|g__Sphingomonas.s__Sphingomonas_melonis	6.2992125984
UniRef90_UPI0004626901	6.2959913010
UniRef90_UPI0004626901|g__Sphingomonas.s__Sphingomonas_melonis	6.2959913010
UniRef90_J4UTY1	6.2923313534
UniRef90_J4UTY1|g__Haemophilus.s__Haemophilus_sputorum	6.2923313534
UniRef90_D3I7H3	6.2893703707
UniRef90_D3I7H3|g__Prevotella.s__Prevotella_melaninogenica	6.2893703707
UniRef90_UPI000248A4E3	6.2893081761
UniRef90_UPI000248A4E3|g__Haemophilus.s__Haemophilus_sputorum	6.2893081761
UniRef90_UPI00037C89FA	6.2886326629
UniRef90_UPI00037C89FA|g__Sphingomonas.s__Sphingomonas_melonis	6.2886326629
UniRef90_UPI000376EE2D	6.2804337830
UniRef90_UPI000376EE2D|g__Sphingomonas.s__Sphingomonas_melonis	6.2804337830
UniRef90_J4UMC3	6.2794348509
UniRef90_J4UMC3|g__Haemophilus.s__Haemophilus_sputorum	6.2794348509
UniRef90_UPI00036DFAAD	6.2761506276
UniRef90_UPI00036DFAAD|g__Sphingomonas.s__Sphingomonas_melonis	6.2761506276
UniRef90_UPI00037FD76F	6.2748616267
UniRef90_UPI00037FD76F|g__Sphingomonas.s__Sphingomonas_melonis	6.2748616267
UniRef90_E1W4Q9	6.2725526743
UniRef90_E1W4Q9|g__Haemophilus.s__Haemophilus_parainfluenzae	6.2725526743
UniRef90_W1YWZ9	6.2695924765
UniRef90_W1YWZ9|unclassified	6.2695924765
UniRef90_UPI00037505E3	6.2671395843
UniRef90_UPI00037505E3|g__Sphingomonas.s__Sphingomonas_melonis	6.2671395843
UniRef90_UPI000367BDCF	6.2630480167
UniRef90_UPI000367BDCF|g__Sphingomonas.s__Sphingomonas_melonis	6.2630480167
UniRef90_UPI0003606381	6.2622231880
UniRef90_UPI0003606381|g__Sphingomonas.s__Sphingomonas_melonis	6.2622231880
UniRef90_UPI000373F786	6.2595786035
UniRef90_UPI000373F786|g__Sphingomonas.s__Sphingomonas_melonis	6.2595786035
UniRef90_UPI00036850BB	6.2521980384
UniRef90_UPI00036850BB|g__Sphingomonas.s__Sphingomonas_melonis	6.2521980384
UniRef90_D4YYE6	6.2500000000
UniRef90_D4YYE6|g__Sphingomonas.s__Sphingomonas_melonis	6.2500000000
UniRef90_D9RX23	6.2500000000
UniRef90_D9RX23|g__Prevotella.s__Prevotella_melaninogenica	6.2500000000
UniRef90_F0EQW9	6.2500000000
UniRef90_F0EQW9|g__Haemophilus.s__Haemophilus_parainfluenzae	6.2500000000
UniRef90_I1YSP5	6.2500000000
UniRef90_I1YSP5|unclassified	6.2500000000
UniRef90_UPI00046EC46E	6.2500000000
UniRef90_UPI00046EC46E|unclassified	6.2500000000
UniRef90_UPI000381B44C	6.2418024591
UniRef90_UPI000381B44C|g__Sphingomonas.s__Sphingomonas_melonis	6.2418024591
UniRef90_UPI000378F6A0	6.2379938077
UniRef90_UPI000378F6A0|g__Sphingomonas.s__Sphingomonas_melonis	6.2379938077
UniRef90_UPI000363BC8B	6.2378196062
UniRef90_UPI000363BC8B|g__Sphingomonas.s__Sphingomonas_melonis	6.2378196062
UniRef90_UPI00036A9E1A	6.2289927642
UniRef90_UPI00036A9E1A|g__Sphingomonas.s__Sphingomonas_melonis	6.2289927642
UniRef90_UPI00037D7048	6.2286232001
UniRef90_UPI00037D7048|g__Sphingomonas.s__Sphingomonas_melonis	6.2286232001
UniRef90_UPI000380EC00	6.2111801242
UniRef90_UPI000380EC00|g__Sphingomonas.s__Sphingomonas_melonis	6.2111801242
UniRef90_W1WAH4	6.2111801242
UniRef90_W1WAH4|unclassified	6.2111801242
UniRef90_J4KCS1	6.2111801242
UniRef90_J4KCS1|g__Haemophilus.s__Haemophilus_sputorum	6.2111801242
UniRef90_UPI00036CCD95	6.2034739454
UniRef90_UPI00036CCD95|g__Sphingomonas.s__Sphingomonas_melonis	6.2034739454
UniRef90_J4USP8	6.2018318035
UniRef90_J4USP8|g__Haemophilus.s__Haemophilus_sputorum	6.2018318035
UniRef90_E1YDC0	6.1997259921
UniRef90_E1YDC0|unclassified	6.1997259921
UniRef90_UPI00038055C5	6.1976378903
UniRef90_UPI00038055C5|g__Sphingomonas.s__Sphingomonas_melonis	6.1976378903
UniRef90_UPI00036D2AD6	6.1951471347
