KO	C1	C2	C3	C4	C5	C6	N1	N2	N3	N4	N5	N6
K00631	0.0	0.0	0.0	0.0	0.0	22.3609	0.0	16.6066	36.5726	13.8166	115.367	49.1514
K00632	0.0	122.15540000000001	9.30862	66.2901	0.0	0.0	0.0	0.0	0.0	329.071	0.0	0.0
K00634	0.0	0.0	49.0046	0.0	0.0	180.13099999999997	0.0	0.0	0.0	0.0	0.0	0.0
K00639	0.0	0.0	0.0	0.0	40.2686	950.8790000000001	26.5226	0.0	0.0	19.0977	22.8237	0.0
K00640	223.63400000000001	52.7978	31.677799999999998	172.7927	66.6788	498.0161	0.0	56.136300000000006	229.99499999999998	58.101299999999995	113.26389999999999	270.7691
K00641	17.0682	0.0	6.43417	84.7921	0.0	55.4775	0.0	10.4322	70.5849	59.3729	359.9389	0.0
K00645	886.248	32.2041	79.75869999999999	452.22139999999996	634.247	171.11780000000002	127.5659	21.98	349.0166	312.7042	291.638	132.063
K00647	0.0	21.4262	0.0	560.3702	0.0	433.817	58.879999999999995	12.2587	503.9157	275.9586	403.86199999999997	151.69400000000002
K00648	384.4709	51.6091	19.41986	1211.3283	745.4989999999999	762.2516	474.1948	15.8591	239.721	875.3399	446.6222	362.43489999999997
K00651	229.329	0.0	0.0	103.473	0.0	0.0	0.0	0.0	37.8976	57.1136	0.0	0.0
K00652	1579.519	0.0	94.71430000000001	13.4004	356.9887	950.8790000000001	26.5226	0.0	0.0	740.8519	22.8237	158.8139
K00655	383.41700000000003	0.0	44.023700000000005	801.5091	988.3969999999999	536.6700999999999	130.3054	0.0	490.24590000000006	481.0732	1222.42152	247.479
K00656	468.935	54.3013	178.59157	1124.6285	640.8302	346.0858	559.7201000000001	188.57852	1237.0399	925.07233	823.6756899999999	718.7112999999999
K00657	0.0	17.267	0.0	64.7076	651.28	0.0	239.915	0.0	107.3244	188.61540000000002	54.3018	104.95700000000001
K00658	189.282	28.737	13.3371	320.528	0.0	89.0201	121.9801	29.7	299.8597	362.8286	607.6974	0.0
K00661	0.0	0.0	15.7441	867.6038000000001	0.0	104.04899999999999	0.0	0.0	916.0452	602.2895	287.3316	77.0152
K00666	1557.417	0.0	34.3744	0.0	0.0	199.53599999999997	225.38129999999998	0.0	893.335	0.0	38.7025	338.86199999999997
K00674	142.7049	51.4559	30.029	108.10600000000001	451.69800000000004	0.0	308.66740000000004	0.0	140.7027	121.242	162.906	119.13600000000001
K00677	270.277	0.0	82.4777	213.7488	107.398	24.1271	0.0	0.0	123.65879999999999	305.4745	17.8344	179.074
K00680	0.0	0.0	0.0	60.7127	0.0	0.0	0.0	0.0	0.0	205.257	0.0	0.0
K00681	162.567	0.0	0.0	246.815	0.0	0.0	73.1544	0.0	779.778	546.78	262.803	0.0
K00683	0.0	79.0076	36.2869	19.9495	285.099	0.0	26.8228	0.0	0.0	0.0	0.0	0.0
K00684	0.0	0.0	0.0	217.1266	0.0	0.0	95.1471	0.0	145.41899999999998	160.4006	111.09609999999999	0.0
K00688	739.9150000000001	1099.8190700000002	259.52248000000003	1209.8279000000002	4617.3839	1681.066	1431.3333	987.7964999999999	2153.8359	825.1862000000001	657.7687	2023.4198
K00689	0.0	0.0	0.0	337.079	0.0	0.0	0.0	0.0	371.9	0.0	0.0	0.0
K00691	255.71900000000002	83.3065	4.97288	178.49970000000002	0.0	551.653	66.4225	47.540549999999996	60.11	188.058	0.0	23.3111
K00694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	311.911	0.0	0.0	0.0
K00697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	249.938	0.0	0.0
K00700	0.0	307.89378	0.0	708.7827	0.0	451.9807	38.7883	55.3986	833.9589	430.84044	425.7959	0.0
K00703	532.8858	24.5014	47.07063	37.8658	2487.3738000000003	0.0	166.8788	0.0	127.67750000000001	64.1835	101.14399999999999	443.3927
K00705	98.7122	335.2093	221.9521	672.8763	321.58000000000004	302.2827	278.7529	0.0	885.2176	472.55573999999996	827.1833000000001	1168.3271
K00712	0.0	60.613	0.0	24.6515	0.0	0.0	14.3507	0.0	188.703	134.1115	40.5091	0.0
K00720	196.96	0.0	31.0591	0.0	88.147	0.0	19.5542	0.0	186.326	0.0	16.6211	49.5615
K00721	0.0	0.0	24.7814	169.421	0.0	332.865	357.81	0.0	391.965	339.2553	34.7834	0.0
K00728	0.0	0.0	11.6596	0.0	0.0	0.0	0.0	0.0	135.4329	35.3329	157.6373	0.0
K00748	571.6308	39.832499999999996	79.95547	576.1945	714.114	111.083	28.7543	0.0	172.5427	145.32829999999998	309.62440000000004	95.1769
K00754	220.235	0.0	0.0	0.0	0.0	0.0	48.7248	0.0	0.0	0.0	0.0	0.0
K00756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	312.899	0.0	0.0
K00757	0.0	97.7328	80.7651	0.0	0.0	354.6874	131.591	67.0993	0.0	49.9875	0.0	172.65900000000002
K00758	0.0	0.0	0.0	23.4473	40.7284	30.8613	107.291	0.0	0.0	409.4919	0.0	0.0
K00759	1004.89	0.0	93.9957	361.6421	952.194	451.0186	98.92840000000001	46.7491	1166.5525	487.3703	175.1387	210.7987
K00760	0.0	99.39779999999999	0.0	246.1619	0.0	44.3603	0.0	32.9528	321.95140000000004	582.4765	332.05539999999996	718.4191000000001
K00761	309.14799999999997	72.8885	120.32509999999999	478.8406	1007.3380000000001	841.943	338.68080000000003	0.0	192.65980000000002	471.02400000000006	0.0	908.461
K00762	204.399	20.9013	47.49033	218.6471	23.7418	140.454	0.0	37.4666	147.82119999999998	191.82819999999998	515.6288	200.88400000000001
K00763	115.87899999999999	10.294	36.4114	370.45799999999997	155.906	78.1654	69.0839	38.787	219.8188	196.8222	221.8238	29.4318
K00764	437.19989999999996	0.0	0.0	460.45400000000006	401.423	701.8140000000001	35.5172	0.0	421.8259	217.55259999999998	721.6725700000002	54.5442
K00765	0.0	0.0	0.0	13.962	0.0	0.0	0.0	0.0	91.258	46.0067	13.707	0.0
K00766	0.0	21.4262	84.469	435.1057	0.0	0.0	0.0	0.0	578.8397	246.5025	127.9893	0.0
K00767	795.6080000000001	0.0	40.4156	360.8364000000001	137.592	266.54519999999997	35.5172	0.0	171.36809999999997	442.0051	301.59450000000004	632.5115000000001
K00768	174.6202	0.0	36.2869	319.3138	341.5414	90.5789	0.0	0.0	289.8915	0.0	222.0334	0.0
K00769	0.0	0.0	0.0	652.911	0.0	322.34	265.575	0.0	284.015	724.3889999999999	1005.92	2566.737
K00772	348.581	0.0	157.9955	663.9022000000001	439.588	80.4897	373.24280000000005	0.0	138.9986	634.0537999999999	148.9012	1842.3384999999998
K00773	122.0626	13.7415	54.43389	953.9666000000001	379.241	2240.1405999999997	774.9350000000001	511.2	1773.2814000000003	753.4058999999999	1364.6331799999998	1809.3129
K00782	0.0	0.0	9.37618	45.7195	570.439	0.0	0.0	0.0	49.8197	655.6263	14.9665	0.0
K00783	357.284	0.0	0.0	291.858	337.0	255.893	215.507	0.0	165.5154	376.84399999999994	0.0	620.964
K00784	0.0	0.0	142.6067	580.6554	0.0	280.731	247.179	0.0	1074.8976	792.5386	187.995	0.0
K00786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.986	155.95600000000002	0.0	0.0	400.55
K00788	121.6461	0.0	78.029	356.894	438.2236	335.144	221.71739999999997	211.32829999999998	44.8965	403.22669999999994	320.1426	1752.2105999999999
K00789	587.0611	0.0	44.9872	485.53020000000004	665.471	310.305	486.63090000000005	0.0	1270.0668	593.9371	550.7067000000001	539.211
K00790	470.2772	27.6512	36.5125	751.3055999999999	528.9185	405.9638	180.2268	71.5673	1198.1305	375.44419999999997	412.6299999999999	0.0
K00791	0.0	0.0	0.0	108.39	134.852	478.6544	0.0	96.48949999999999	401.33799999999997	251.46070000000003	61.5117	338.30300000000005
K00793	221.477	0.0	56.1267	298.9392	172.2585	121.976	0.0	0.0	338.46999999999997	230.14800000000002	131.543	451.313
K00794	2125.199	0.0	48.1149	444.1968	147.495	342.5997	594.1214	0.0	102.2672	311.6826	201.9483	148.85750000000002
K00795	195.579	0.0	14.0477	60.1446	81.4568	0.0	40.8342	0.0	52.3905	106.8014	103.4871	638.0403000000001
K00796	649.2339999999999	0.0	113.93329999999999	938.534	890.6320000000001	0.0	110.208	0.0	664.9281000000001	409.0246	402.7449	455.66900000000004
K00797	0.0	0.0	10.4367	324.7294	0.0	0.0	0.0	16.8734	252.617	333.657	0.0	49.9784
K00798	114.641	0.0	0.0	22.9132	79.6161	0.0	26.2291	0.0	0.0	37.7581	45.121	0.0
K00799	0.0	322.0005	37.8164	154.1132	0.0	0.0	109.1917	0.0	263.25199999999995	307.60120000000006	49.2425	1209.1856
K00800	1204.042	51.6041	93.0128	1597.4575000000002	1206.9053000000001	679.739	502.9288	228.67920000000004	513.2043	1871.6481999999999	1341.8773	314.502
K00805	213.40400000000002	28.0841	31.5815	585.0464	221.368	199.53599999999997	0.0	36.2363	696.9191	308.11940000000004	915.9003	92.2956
K00806	0.0	0.0	19.0286	173.4428	53.7542	20.6769	0.0	243.468	591.6334	117.3743	456.84569999999997	90.7914
K00812	0.0	0.0	0.0	0.0	0.0	132.241	22.9478	19.5278	0.0	0.0	0.0	0.0
K00813	0.0	0.0	0.0	871.2844	0.0	0.0	20.7527	0.0	313.7894	657.9091000000001	270.7159	0.0
K00814	0.0	0.0	22.3397	684.9176	0.0	57.8785	199.43900000000002	0.0	157.51839999999999	502.75390000000004	38.7025	576.216
K00817	0.0	103.98899999999999	20.6358	367.2306	0.0	253.1163	39.4867	0.0	335.2156	58.6001	309.1448	158.2107
K00820	606.3477	124.71360000000001	197.41773000000003	1195.8186600000001	439.7251	646.4626000000001	117.4126	189.0616	1807.2095	935.5309	800.4993999999999	761.0889999999999
K00821	0.0	0.0	31.8242	227.8193	0.0	0.0	0.0	36.836999999999996	339.9318	1087.3309	161.8964	0.0
K00824	1476.581	0.0	131.308	21.678	643.317	0.0	27.127	0.0	47.3048	0.0	130.0254	843.3969
K00826	1594.2290999999998	0.0	148.34681999999998	181.12298	806.2361999999999	303.7761	67.15650000000001	0.0	81.5433	246.8213	190.96423	966.8675999999999
K00831	106.70200000000001	33.97883	41.1486	200.51620000000003	0.0	206.168	13.0832	60.285	210.22099999999998	310.2265	254.74060000000003	33.0319
K00832	0.0	0.0	0.0	871.2844	0.0	0.0	20.7527	0.0	313.7894	657.9091000000001	270.7159	0.0
K00833	991.193	0.0	11.4545	824.5455000000001	702.252	275.1071	21.7028	0.0	94.4173	561.7894	29.6891	315.4001
K00835	0.0	0.0	24.4167	559.1945	0.0	45.9057	0.0	0.0	314.02209999999997	842.8866999999999	257.8497	0.0
K00836	0.0	0.0	0.0	222.361	0.0	0.0	0.0	0.0	0.0	111.219	0.0	0.0
K00840	0.0	0.0	31.8242	82.08590000000001	0.0	0.0	0.0	0.0	89.60679999999999	177.2523	0.0	0.0
K00845	0.0	0.0	102.74430000000001	384.22650000000004	650.5384999999999	241.397	78.3845	40.1762	335.1273	365.4569	567.1394	1114.922
K00846	0.0	79.1966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00847	0.0	26.807	29.4213	411.7607	0.0	0.0	0.0	0.0	366.9216	513.0047000000001	162.3021	1465.689
K00849	945.646	31.520699999999998	47.58536	187.2868	796.366	379.397	41.5283	0.0	171.9607	113.9688	546.8493	141.63760000000002
K00850	1739.0499999999997	0.0	15.1911	637.3203	966.5949	0.0	29.0984	0.0	28.2356	504.4696	203.54680000000002	416.644
K00851	481.654	0.0	0.0	268.377	1503.08	0.0	0.0	0.0	0.0	0.0	144.172	0.0
K00852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	260.56	1356.99
K00857	278.60400000000004	124.307	49.656800000000004	92.6159	992.6338	0.0	0.0	0.0	51.3291	12.5533	0.0	0.0
K00858	199.97299999999998	17.5664	68.1459	101.7092	480.121	218.94799999999998	0.0	0.0	38.6034	22.8439	84.7056	144.73760000000001
K00859	0.0	0.0	0.0	81.6727	0.0	192.47799999999998	190.294	0.0	160.0864	325.2369	134.387	79.0006
K00860	416.494	0.0	0.0	300.1247	428.127	49.88399999999999	48.7248	0.0	311.751	496.2989	433.899	612.456
K00863	0.0	0.0	75.6648	0.0	153.437	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00864	240.22279999999998	28.390620000000002	25.01257	247.10090000000002	326.8552	47.50920000000001	124.585	0.0	46.87991	99.3491	433.5118	515.3244
K00865	0.0	19.2371	0.0	0.0	0.0	258.209	0.0	0.0	970.95	0.0	754.935	71.56
K00867	0.0	0.0	0.0	44.4722	0.0	0.0	394.01800000000003	18.509	69.7312	504.4283	300.029	0.0
K00868	0.0	23.818	0.0	0.0	0.0	176.7409	0.0	29.3218	0.0	0.0	177.924	0.0
K00872	280.524	17.0908	0.0	21.678	1134.2	0.0	0.0	0.0	0.0	453.94859999999994	0.0	0.0
K00873	357.12170000000003	436.2923	127.7661	862.9806000000001	816.631	177.3029	265.47360000000003	57.5128	718.8797000000001	361.3288	738.0012999999999	653.1772
K00876	0.0	19.0654	236.08589999999998	146.15310000000002	0.0	539.064	30.1625	48.1776	513.0462	47.5972	22.0514	2427.63
K00878	0.0	0.0	0.0	406.8422	0.0	488.975	178.905	0.0	0.0	764.8810000000001	0.0	0.0
K00882	772.0602	113.959	134.4037	396.7321	396.17449999999997	463.5182	518.2029	0.0	403.255	491.02450000000005	134.542	672.2136
K00884	0.0	0.0	0.0	0.0	217.303	0.0	46.8869	0.0	0.0	0.0	0.0	0.0
K00885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	412.31	234.43099999999998
K00887	0.0	0.0	38.5083	71.2227	0.0	0.0	78.2704	0.0	80.5884	60.621	0.0	0.0
K00891	354.28700000000003	277.797	52.9898	206.5267	414.70399999999995	171.5946	0.0	0.0	492.2288	129.5283	567.6116999999999	101.587
K00895	0.0	40.7867	0.0	0.0	0.0	242.16539999999998	114.5792	0.0	0.0	0.0	25.8194	0.0
K00901	0.0	0.0	55.695499999999996	158.6972	874.717	0.0	111.3657	0.0	176.3029	205.03300000000002	298.487	882.9989999999999
K00912	0.0	0.0	22.51	151.9199	67.4259	257.5529	251.4129	0.0	633.2723	421.74120000000005	805.0518000000001	0.0
K00917	0.0	0.0	0.0	0.0	0.0	0.0	458.20279999999997	0.0	229.882	0.0	0.0	0.0
K00919	1376.248	26.8276	35.7833	251.53699999999998	922.283	172.296	0.0	33.2133	106.48830000000001	97.7999	98.8857	972.318
K00925	627.0709999999999	80.0325	124.92567	505.2813	527.926	885.6432000000001	895.0971000000001	55.3632	746.6221	1090.8061	844.4948	514.3859
K00926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.029	50.3046	60.2622	0.0
K00927	1206.3118	53.8459	233.53360000000004	576.3139000000001	923.4666	137.9242	357.2946	11.647	300.54009999999994	585.0662	362.188	1621.7522000000001
K00928	0.0	9.42544	8.741719999999999	333.2995	0.0	355.5902	53.7388	55.67660000000001	371.078	109.25009	841.0455000000002	75.7547
K00930	0.0	0.0	45.4707	236.7097	0.0	0.0	21.9031	0.0	341.0099	1042.9798	56.23249	0.0
K00931	0.0	0.0	20.319000000000003	85.0826	272.532	135.52700000000002	0.0	0.0	517.867	254.80059999999997	339.196	0.0
K00936	307.447	0.0	77.8514	33.4017	139.4599	43.1224	26.8228	0.0	45.806999999999995	19.3186	103.275	204.912
K00937	0.0	32.2041	30.520680000000002	472.9478	0.0	108.93700000000001	0.0	0.0	406.2282	395.82360000000006	408.5528	14.3899
K00939	436.619	42.6166	0.0	259.5756	367.65099999999995	85.85499999999999	80.2671	0.0	267.0733	272.98690000000005	105.089	356.91499999999996
K00940	0.0	138.7731	0.0	481.5509	211.84599999999998	209.22099999999998	0.0	0.0	35.4781	26.761999999999997	423.91610000000003	0.0
K00941	983.9866	14.7012	18.3887	94.1199	54.516999999999996	221.03099999999998	0.0	0.0	0.0	860.0557	18.166	283.714
K00942	522.0509999999999	30.5219	32.0057	258.8661	508.01	1481.0495	0.0	120.38560000000001	181.4064	218.47840000000002	465.2649	277.615
K00943	64.2585	0.0	21.9793	421.10519999999997	198.734	0.0	0.0	0.0	311.31609999999995	436.9444	362.56280000000004	0.0
K00945	369.033	69.429	54.5045	1448.838	952.143	325.7346	215.507	171.544	436.19509999999997	1251.8825	1579.7802000000004	608.585
K00946	0.0	0.0	0.0	0.0	437.377	127.4511	0.0	0.0	199.12309999999997	73.4434	422.9236	0.0
K00948	278.523	0.0	16.2989	1288.3790999999999	235.73020000000002	398.81100000000004	1261.6033	80.63130000000001	68.9677	559.25962	1080.60138	201.5517
K00949	0.0	23.818	209.968	0.0	611.664	428.42010000000005	69.9954	0.0	0.0	76.6237	87.141	0.0
K00950	610.6389999999999	19.2371	81.035	841.7869	1796.7493	352.7191	84.2701	0.0	501.3625	173.5593	656.079	348.857
K00951	1749.3672000000001	366.14119999999997	58.46886	1064.3528000000001	1040.9862	2210.1233000000007	135.1607	823.046	615.4154	1067.11284	990.4138799999998	1741.9789
K00954	35.3522	37.4152	28.2525	332.492	511.258	323.56219999999996	25.6619	0.0	51.3291	80.84700000000001	172.6556	65.3376
K00955	374.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00956	575.919	0.0	32.7257	85.3855	0.0	73.9564	0.0	78.7099	446.519	179.45049999999998	59.9507	172.65900000000002
K00957	0.0	0.0	0.0	610.0318000000001	0.0	0.0	0.0	0.0	101.57	281.71349999999995	30.5946	0.0
K00958	234.053	0.0	47.4404	611.4994	398.726	39.5231	229.346	57.5128	410.6646	136.148	464.8588	487.26300000000003
K00962	106.331	19.93822	46.31477	514.65203	663.5627	1033.02322	516.3526999999999	72.7498	760.7986500000001	376.09450999999996	575.2311	981.4042
K00963	90.5884	18.1977	155.86759999999998	50.4295	206.63009999999997	331.7013	145.0864	79.9807	1066.9796999999999	136.8222	622.9719999999999	849.1552
K00965	393.98900000000003	0.0	48.761700000000005	156.773	282.79040000000003	40.6516	95.5814	0.0	65.6806	269.30150000000003	411.318	524.272
K00966	0.0	0.0	0.0	183.78599999999997	0.0	226.882	192.28599999999997	0.0	0.0	504.04699999999997	0.0	0.0
K00969	678.687	0.0	0.0	430.073	736.7042999999999	2166.9216	611.4710999999999	54.8806	274.4186	638.744	25.8194	506.07
K00970	0.0	439.153	58.89619999999999	1282.4311999999998	0.0	627.0853999999999	43.6789	43.0283	483.3446	1128.9158	552.8992999999999	2687.007
K00971	2845.66	0.0	0.0	41.188	270.639	0.0	71.0344	0.0	45.4011	0.0	257.9794	0.0
K00973	54.1889	24.8611	0.0	435.2951	224.78799999999998	788.344	345.7476	11.0934	188.70600000000002	590.0236	0.0	0.0
K00974	341.462	448.27073000000007	98.53129999999999	1374.0097	390.702	1344.1508000000001	241.53539999999998	74.0517	622.1795	1307.9257	1314.148	2885.4179
K00975	617.3697999999999	0.0	31.565	106.85700000000001	236.3768	110.869	79.8184	0.0	100.471	37.8392	112.01899999999999	238.7227
K00978	0.0	54.0093	27.5107	22.9132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00979	388.657	0.0	39.2114	73.7485	0.0	316.22900000000004	0.0	42.1938	56.7665	57.1846	34.1125	0.0
K00981	0.0	45.5464	80.5009	134.4218	358.77099999999996	381.0672	108.484	65.78894	334.75280000000004	623.3402	323.62460000000004	333.1955
K00982	0.0	92.08997000000001	6.666589999999999	451.9315	0.0	201.8351	57.6121	0.0	340.60110000000003	315.6167	491.11120000000005	261.24449999999996
K00986	418.399	27.2208	0.0	83.9619	0.0	233.77970000000002	161.1022	17.6998	46.281000000000006	34.8941	35.3948	0.0
K00989	0.0	0.0	0.0	861.4798	216.39329999999998	17.5115	0.0	0.0	28.4264	21.5023	38.426	341.6468
K00990	0.0	32.7907	35.810700000000004	101.4811	0.0	95.4638	0.0	19.7111	21.976999999999997	66.211	521.5219	516.2407
K00991	1006.1744000000001	42.9123	81.4848	227.7545	60.4418	533.2343999999999	23.3943	31.9418	624.9550999999999	1269.22829	331.2433	821.9949
K00992	0.0	0.0	0.0	183.78599999999997	0.0	226.882	192.28599999999997	0.0	0.0	504.04699999999997	0.0	0.0
K00995	640.3165	0.0	74.24099999999999	333.06519999999995	423.4535	0.0	41.5283	0.0	360.42240000000004	410.9674	383.71569999999997	45.7452
K00997	0.0	0.0	28.767699999999998	580.2891	0.0	237.4511	102.96560000000001	0.0	1319.3765	746.8592	1211.0365	0.0
K00998	0.0	0.0	0.0	46.308	0.0	588.4080000000001	0.0	0.0	27.8813	450.8122	1040.49	208.32770000000002
K01000	159.29399999999998	78.4486	232.75206000000003	515.7742000000001	371.0962	176.6148	120.8368	0.0	764.25279	546.5432000000001	260.8669	473.1487
K01002	0.0	0.0	12.5646	75.2478	773.6136	27.4988	0.0	144.6072	49.8525	17.1171	382.736	158.15460000000002
K01006	649.3415	0.0	0.0	113.84309999999999	792.6896999999999	162.45600000000002	11.7241	0.0	0.0	146.6162	9.84177	89.537
K01007	120.0489	20.1491	93.2105	1030.6722	134.60340000000002	635.8975	150.79520000000002	52.2639	731.0784000000001	984.4839999999999	192.0242	255.4796
K01008	0.0	0.0	0.0	0.0	0.0	34.6829	0.0	0.0	0.0	153.033	52.3264	0.0
K01011	0.0	0.0	0.0	129.6948	0.0	120.21589999999999	0.0	54.8806	136.32	79.871	102.594	177.295
K01012	388.657	43.1811	29.2456	82.8166	0.0	66.0947	233.75799999999998	0.0	180.61449999999996	242.271	211.4409	953.4898000000002
K01027	122.74	126.141	15.3081	12.3257	128.358	33.1208	0.0	0.0	0.0	0.0	12.0953	108.762
K01028	0.0	126.141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01029	122.74	0.0	15.3081	12.3257	128.358	33.1208	0.0	0.0	0.0	0.0	12.0953	108.762
K01034	270.435	0.0	0.0	90.7517	382.6933	0.0	0.0	0.0	100.471	37.8392	0.0	0.0
K01035	122.74	0.0	15.3081	12.3257	128.358	33.1208	0.0	0.0	0.0	0.0	12.0953	108.762
K01039	65.2338	0.0	6.15813	264.425	556.825	13.276	11.4967	0.0	0.0	0.0	0.0	861.3022
K01040	379.2973	0.0	43.5255	35.6749	261.03999999999996	193.68130000000002	0.0	0.0	0.0	0.0	0.0	448.309
K01042	0.0	31.635	0.0	53.4881	0.0	239.50439999999998	31.7929	0.0	36.0446	201.58299999999997	287.5475	81.1487
K01048	0.0	19.2371	0.0	392.1386	0.0	32.2761	0.0	23.7161	79.298	99.28960000000001	406.401	0.0
K01056	174.217	0.0	41.6413	297.53639999999996	352.899	0.0	0.0	40.1327	330.3107	261.9717	343.106	571.91
K01057	65.4197	0.0	8.741719999999999	271.134	800.0224	183.24900000000002	88.0484	0.0	92.721	74.0712	295.2639	86.8113
K01058	0.0	0.0	21.2161	277.7736	0.0	23.1118	20.0504	0.0	458.6062999999999	389.9817	0.0	0.0
K01060	0.0	0.0	0.0	0.0	0.0	68.5304	29.8186	0.0	85.8061	0.0	25.8194	76.0769
K01066	51.2046	0.0	174.82846999999998	538.2935	53.5781	395.75800000000004	48.0859	0.0	109.7593	328.60069999999996	87.5454	60.6668
K01067	0.0	0.0	0.0	0.0	0.0	135.187	0.0	0.0	120.229	45.1925	54.3018	156.733
K01069	0.0	769.13	25.2216	786.7739	0.0	445.265	0.0	40.8357	610.7825	772.8376000000001	989.2021	0.0
K01070	0.0	156.7352	203.764	898.7433	0.0	54.4683	47.7907	97.78599999999999	279.59319999999997	764.0982	67.338	0.0
K01073	0.0	0.0	0.0	92.6159	0.0	0.0	0.0	0.0	153.987	38.6556	0.0	0.0
K01075	0.0	0.0	0.0	225.703	0.0	0.0	0.0	0.0	85.7804	0.0	0.0	0.0
K01077	388.657	0.0	0.0	0.0	0.0	277.60200000000003	233.75799999999998	0.0	0.0	0.0	0.0	0.0
K01079	0.0	0.0	0.0	179.4789	0.0	31.8221	0.0	8.00654	50.8386	395.7072	141.3984	23.1296
K01082	0.0	0.0	0.0	418.7801	0.0	83.9066	0.0	0.0	778.6100999999999	394.4895	490.3678	0.0
K01083	266.755	0.0	0.0	0.0	0.0	0.0	36.0373	0.0	0.0	0.0	0.0	92.2956
K01085	9.129669999999999	140.27315000000002	3.50305	245.6615	19.1323	15.0074	6.49064	0.0	17.9966	63.6745	43.2418	48.9833
K01087	0.0	0.0	0.0	278.705	0.0	0.0	0.0	0.0	325.215	248.918	0.0	0.0
K01089	0.0	103.98899999999999	0.0	148.8322	0.0	0.0	0.0	0.0	0.0	0.0	121.344	0.0
K01090	0.0	0.0	19.1698	236.64479999999998	0.0	0.0	0.0	0.0	150.3056	222.20759999999999	679.7289999999999	0.0
K01091	0.0	55.8562	304.9496	127.1131	0.0	274.9419	97.4496	80.2654	919.2559	554.9436000000001	115.367	49.1514
K01092	0.0	0.0	6.04291	604.9792	0.0	26.0479	0.0	19.599	826.7876999999999	630.2946000000001	348.8213	0.0
K01095	177.918	0.0	32.628	88.9175	30.9592	34.2652	0.0	0.0	28.601999999999997	95.02629999999999	134.3517	52.173
K01096	0.0	0.0	0.0	367.1653	0.0	0.0	0.0	0.0	0.0	291.79600000000005	157.291	0.0
K01101	416.494	0.0	0.0	0.0	428.127	49.88399999999999	48.7248	0.0	205.317	0.0	401.83590000000004	612.456
K01104	0.0	0.0	69.3781	1045.8299	0.0	0.0	77.131	0.0	840.665	681.4309000000001	253.8404	355.64500000000004
K01118	0.0	0.0	0.0	37.5711	0.0	0.0	0.0	0.0	713.549	249.364	0.0	0.0
K01119	374.032	705.844	32.68281999999999	1188.27421	0.0	127.9788	0.0	8.66729	275.70590000000004	977.2455999999999	1234.5156	264.5906
K01121	233.3744	0.0	43.0171	34.6078	146.4101	33.3686	63.074600000000004	19.7836	10.6014	36.5402	19.1063	88.7567
K01126	294.744	107.99609999999998	57.7234	136.9487	773.832	137.3271	54.955999999999996	38.787	207.73680000000002	164.9035	423.5434	156.7606
K01129	0.0	0.0	10.11	192.2789	1166.63	54.4683	0.0	0.0	230.6573	309.14070000000004	149.3761	534.3430000000001
K01130	0.0	32.8418	0.0	0.0	0.0	192.49200000000002	23.8654	0.0	0.0	0.0	0.0	0.0
K01138	207.88	0.0	0.0	215.50459999999998	0.0	13.8105	46.0794	0.0	22.2922	400.3694	130.57299999999998	0.0
