	s__Actinomyces_bouchesdurhonensis	s__Actinomyces_oris	s__Actinomyces_SGB17157	s__Aggregatibacter_segnis	s__Aggregatibacter_sp_2125159857	s__Alloprevotella_SGB1410	s__Alloprevotella_sp_oral_taxon_473	s__Arachnia_propionica	s__Bacteroidetes_oral_taxon_274	s__Campylobacter_concisus	s__Campylobacter_SGB19292	s__Campylobacter_SGB96438	s__Capnocytophaga_gingivalis	s__Capnocytophaga_granulosa	s__Capnocytophaga_leadbetteri	s__Capnocytophaga_SGB2480	s__Capnocytophaga_sputigena	s__Cardiobacterium_SGB9419	s__Corynebacterium_matruchotii	s__Dialister_invisus	s__Eubacterium_sulci	s__Filifactor_alocis	s__Fusobacterium_nucleatum	s__Fusobacterium_pseudoperiodonticum	s__Gemella_haemolysans	s__Gemella_morbillorum	s__Gemella_sanguinis	s__GGB1088_SGB1395	s__GGB1144_SGB1468	s__GGB12441_SGB19290	s__GGB12761_SGB19791	s__GGB1833_SGB2477	s__GGB1843_SGB2516	s__GGB1843_SGB2524	s__GGB4533_SGB94822	s__GGB4937_SGB6891	s__Granulicatella_SGB8239	s__Granulicatella_SGB8255	s__Haemophilus_haemolyticus	s__Haemophilus_parahaemolyticus	s__Haemophilus_parainfluenzae	s__Haemophilus_sputorum	s__Lachnospiraceae_bacterium_oral_taxon_500	s__Lautropia_mirabilis	s__Leptotrichia_massiliensis	s__Leptotrichia_SGB6069	s__Leptotrichia_sp_oral_taxon_212	s__Leptotrichia_sp_oral_taxon_215	s__Leptotrichia_wadei	s__Neisseria_sp_oral_taxon_014	s__Neisseria_subflava	s__Peptostreptococcus_SGB749	s__Porphyromonas_endodontalis	s__Porphyromonas_pasteri	s__Prevotella_conceptionensis	s__Prevotella_melaninogenica	s__Prevotella_nanceiensis	s__Prevotella_nigrescens	s__Prevotella_oris	s__Prevotella_oulorum	s__Prevotella_pallens	s__Prevotella_salivae	s__Prevotella_SGB1459	s__Rothia_mucilaginosa	s__Schaalia_odontolytica	s__Selenomonas_SGB5880	s__Solobacterium_moorei	s__Sphingomonas_melonis	s__Streptococcus_australis	s__Streptococcus_gordonii	s__Streptococcus_infantis	s__Streptococcus_mitis	s__Streptococcus_parasanguinis	s__Streptococcus_rubneri	s__Tannerella_serpentiformis	s__Treponema_denticola	s__Veillonella_atypica	s__Veillonella_dispar	s__Veillonella_parvula	s__Veillonella_rogosae	unclassified
s__Lachnospiraceae_bacterium_oral_taxon_500	-0.11026839099446875	-0.28287443980281496	-0.025398848677662574	0.3444574358632365	-0.27900301683889206	0.9442587678210947	0.9220383243952075	-0.03372765588072241	-0.1558966371371177	-0.32300579528848217	0.07836896151496608	-0.29836130563233226	-0.3008368028347419	0.042693867308964455	0.4919340026503694	-0.1261178704988437	0.9359207267195737	-0.09696122666246164	-0.062371303288741034	-0.17615536678588878	-0.3005136583870449	0.9292541380924719	0.3024236765916472	-0.3958291608220129	-0.3372751703379935	0.6528261527438597	-0.2375099627561229	-0.23717484344162687	-0.29639727958743733	-0.24961559222743335	-0.20130549620701388	0.9213916221159361	-0.3487021222115666	-0.30756085885210993	0.8994836330105789	0.8976716472712152	-0.23879975214513244	-0.13157798239323848	-0.29985328301100045	-0.31580879947064167	-0.5858268027287836	-0.3135882976412908	1.0	-0.0891719493903077	-0.24296694997636495	0.4859697300560254	-0.17993891863918648	-0.37969395571429776	-0.31172511162801675	-0.09484062468737946	-0.40603425647936664	0.8795386760665168	-0.04558755652239506	0.1252914883416104	-0.2222162518548589	-0.42976831297854035	-0.29448335060147757	0.9590604861713421	-0.005741569995713851	-0.3116244874247651	-0.1788328274348413	-0.2094237414281257	-0.12249144870281581	-0.2948844593282349	-0.006068417201831579	-0.2688618297046281	0.8914353139741327	-0.31832285080928024	-0.11079739816554358	-0.23710731761037798	-0.20716220101219568	-0.52999106703114	-0.39579594730892925	-0.24568164938595857	-0.16429919188095218	-0.31075757704454643	-0.23105299380991356	-0.3441277741841814	0.06083465265748312	-0.30425058071977523	0.34326834676721585
s__Lautropia_mirabilis	0.14716470159775258	0.2608025619103318	-0.062109075912261405	-0.07541647530601998	0.042071199093048815	0.03061545783434862	0.04595445354300727	0.45223905762973826	0.09305871703556348	0.06945443043338016	0.10228831171411619	-0.09414702721674922	0.02339180272284726	0.17455531585430864	-0.07434936371978368	0.1778372123140899	-0.06168632771988565	0.09175340559166238	0.09627602000559643	0.0311520816751318	-0.16072256459936	-0.07298918247568989	-0.11696429725683703	0.1664371156519377	0.026115400751469876	-0.07801845192499299	0.1836531224881351	0.32525065248209	-0.09141329440975603	-0.10709430521649489	0.1839237534438576	0.04940434245288009	-0.070145269942319	0.22386603779899258	0.030706817642647908	-0.13829436433263353	-0.09672649823654184	0.07441768326125693	0.09337884364008191	0.03580164477400892	0.22952066462449874	0.08079775106516651	-0.08917194939030769	1.0	-0.02314071945818467	-0.19917452746896464	0.17507213134327265	0.0806411293187457	-0.13534552421013105	-0.215955655536623	0.13900026230780996	0.00018569766496385684	0.03839673551784012	-0.07998791938394126	-0.007764293450287372	0.12573442863653572	-0.08910293767433602	-0.011664426693789857	0.06281510505045913	0.031437640559266185	-0.0525434897610913	-0.009430766194994701	0.16967612033838164	0.13796812723138382	0.433610142912916	0.003846015472161693	-0.11160126667452169	0.17640220388917474	0.03119041581255811	0.04974176057210436	-0.10759147001703825	-0.2769695981074438	-0.03753873018235714	0.0011483161682061208	0.1136376037658633	0.012308270948079694	-0.139230340375172	0.10351571628535693	-0.026131971966394742	0.030529932247032595	-0.20038929470459915
s__Leptotrichia_massiliensis	0.12171014101481276	0.237803909827208	0.005698398717940713	0.7735260500253546	-0.09333245980064567	-0.2620504579709494	-0.2061833652274774	0.17779978240513816	0.10829149835775412	-0.1686436662513051	-0.11719463295842675	0.9329198046751898	-0.03140580905452178	0.029393395071532182	0.6692277449548392	-0.17406522580052836	-0.25033861071674	-0.10304579513483743	0.08167866520844126	-0.1473937118599592	-0.21502087892588612	-0.27389123327716647	0.2906802517199465	-0.3516914667287322	-0.2840372939240303	0.4750679215997854	0.14975134652908556	0.06619022310615048	-0.25526927902113367	0.9310275508108468	-0.23981424403843493	-0.2829636029960159	0.8931722619509912	-0.3173778143006535	-0.19866466749249848	-0.18944446921331554	0.9482836689282736	0.028731958880050208	-0.02327827065270547	-0.2899070556531438	-0.5349657603225079	-0.1653452477917538	-0.24296694997636498	-0.023140719458184675	1.0	0.6912106657279415	-0.1238807649903654	-0.36358074878700053	-0.14630599460461763	0.14798164612798279	-0.34312973654778844	-0.23721554857640703	0.3195565955703725	0.2759790179835822	0.13212909497394176	-0.29818372422129813	0.9095857579073713	-0.2668606738391682	-0.12143355251110553	0.1428726701263099	-0.23121765085069082	-0.27597828673178604	0.13027137894042007	-0.2666805939260941	0.029363813582417755	-0.20929224617837822	-0.32917307161720655	-0.28145535725984294	-0.11404123545267414	0.05212051995863629	-0.09762447773336838	0.35388077076864477	-0.2160105824617113	0.14903507608609057	0.10976382662098444	0.045162379572058736	-0.17822044841920398	-0.24095878308335217	0.016697899933316218	-0.22812576472784882	0.08929281912902202
s__Leptotrichia_SGB6069	0.07815403501521098	-0.0257894223909371	-0.19809508725251082	0.9595119147348682	-0.3377312793254109	0.40646898553199273	0.4833912884176119	0.037390589957351804	0.03792929067979424	-0.3981678577194626	0.0031014522012852807	0.6254431449694156	-0.16122448659052338	0.011362604027652335	0.9605474506017051	-0.24929194078709035	0.4401757202978764	-0.06907158504009199	-0.09592364950398491	-0.23220356825184563	-0.38048192915681256	0.386133001739272	0.47770476061943395	-0.5989164011663922	-0.5524812211703121	0.9227443633525314	-0.2882121278655243	-0.10097960550590354	-0.32714181774933915	0.681455304016562	-0.2675757817762837	0.4282789442601411	0.5957158158762547	-0.5019078246664863	0.4680892180699178	0.4783517924514674	0.7018861019205207	-0.02284139310285569	-0.35767352300126676	-0.5295445985655574	-0.9277649089400877	-0.408012465464628	0.4859697300560254	-0.19917452746896464	0.6912106657279415	1.0	-0.36676758900970885	-0.6072498666703601	-0.3112842560874329	-0.017767204655965502	-0.5925671505932586	0.34611289006769785	0.020183294995292336	0.32191014564459675	-0.1539266303494644	-0.5493186795872058	0.6599430681004079	0.4580098899501195	-0.07397267720126344	-0.33812047578575044	-0.343006224127655	-0.4755471316135241	0.10999715938733509	-0.5303727626845025	-0.10634326206117115	-0.3590884113505479	0.3553568995098614	-0.5372239997837328	-0.20104864267901074	-0.2843175662992793	-0.23512784726925973	-0.07844261348384104	-0.42950801123987326	-0.12331495818555785	-0.12322681859688644	-0.17366154989227428	-0.3430750813929231	-0.5029078666887341	-0.2377191797483707	-0.5387309889983647	0.4072507271945487
s__Leptotrichia_sp_oral_taxon_212	0.32064473300641294	0.10023603225465308	0.05005659150408856	-0.3235291611678855	0.2211867555069472	-0.1926489744391225	-0.17682727316646796	0.3113473468889228	0.22280498666366752	-0.10012823084904524	0.133706165884859	-0.0627502484954701	0.1974173374845747	0.1872602881246264	-0.3272203171311188	0.24224426618611278	-0.1872859341964326	0.23710287791646287	0.1792291682156525	0.2772922754748009	-0.03518418799653307	-0.20086452984915748	0.3622995641547895	0.6294711971720003	-0.12459570901396488	-0.35083899123866236	0.25275890783371574	0.30111667948607124	-0.09408267862992331	-0.18166161466218614	0.28740150279287835	-0.15821542049146256	-0.14081981634942872	-0.22121324116923352	-0.265669490251287	-0.17100958887072926	-0.09905638257561164	0.1014668616031645	0.177576172732071	-0.15914463356015182	0.42511691271976154	-0.22570089293051707	-0.17993891863918648	0.17507213134327265	-0.1238807649903654	-0.36676758900970885	1.0	0.6791080223702568	-0.08320997560437703	0.06823691695120329	0.5745441967997937	-0.14509543124343482	0.04589016421037195	0.2129807451876006	0.2615580080236814	0.4025637753243244	-0.10298900756965977	-0.1841549651546587	0.07584615414426346	0.29308823154521446	-0.13205243832332444	0.02266727338637959	0.23353366387202695	-0.1513564130325366	0.42100208927040794	-0.0915807568632056	-0.2547148978955063	0.5215318926261681	0.18553170866954505	0.27850906716924395	0.3555650459295952	-0.45743101698388144	-0.19767141887806414	-0.07274670054881771	0.17821096353436364	0.16674329010853517	-0.09557293356735486	-0.2600775005705912	0.1836163782345585	-0.14919674503774244	-0.7106020143402257
s__Leptotrichia_sp_oral_taxon_215	0.04381143229731819	-0.03070078310348703	0.06798140957891503	-0.5877128308985775	0.10383950740016408	-0.34163133465683393	-0.3008348738249803	-0.272854596317635	-0.02104662140756379	-0.2684680324166112	-0.0695760291555812	-0.3542133796035756	0.1513772531028446	-0.11329184921508277	-0.6040368660284021	0.1671258581505024	-0.3809575553374942	0.18120134078640132	0.08072173321874297	0.21935558255606868	-0.2505786468549147	-0.3619499882226822	-0.217828964247504	0.9738902023700697	0.6154396616493295	-0.5790531541794517	0.14178776780903996	-0.13481206943803398	-0.2847811041812304	-0.37126110511443533	0.12629319788156593	-0.4035491761408415	-0.27562469189315547	0.5702586488565735	-0.36155026858599715	-0.2698514243051723	-0.32803035061290653	-0.09600869035532339	0.1156478513139182	0.6033271230597282	0.5210497762807476	0.18270906966190748	-0.37969395571429776	0.0806411293187457	-0.36358074878700053	-0.6072498666703601	0.6791080223702568	1.0	-0.2982390750355465	-0.06333847085095087	0.9736566161762921	-0.31943752942895687	0.1194909347390532	0.4911848056545014	-0.005569819051730389	0.007392384190176477	-0.3005493702629137	-0.3009104339020201	-0.14971243424487685	0.16253866060131655	-0.356599359113678	-0.183733044509402	0.07403161073576918	0.5524836550971026	0.1855351564146787	-0.326186244675247	-0.3494583460266087	0.4992168592169754	0.00027120686139474933	0.17582964506928542	0.2276226287232332	-0.08963316893612529	0.5587926203811462	-0.17089679188247536	-0.1024215986368323	0.1938222682397353	-0.32486677081749404	0.5260831850152702	0.15565463968464188	0.5967077114937802	-0.3787423320795166
s__Leptotrichia_wadei	-0.11831096681408416	0.13417812141164567	0.07085355666744618	-0.29739038494760717	0.16814528435509446	-0.2783970841667135	-0.27284160715615635	0.17225199759485454	0.30462323003518993	0.9159035314886574	0.06832711571874803	-0.041007652636196094	0.16342562059206212	0.3469035098783091	-0.35942198840795436	-0.09509407881590584	-0.2390602719856057	0.019320568395999868	0.027932400934160773	0.014097735350850514	0.9095304204677608	-0.3304152261817738	0.06574698783784094	-0.27820824552991363	-0.19397713855137472	-0.3318538289598967	0.0008921611919097119	0.23890243977911985	0.8621615017505331	-0.0908753897808352	0.25529454243686656	-0.14503657755648824	-0.13532341835467424	-0.2056270739419565	-0.23031319447964757	-0.26530222292260663	-0.17249100651594926	0.30758289879154194	0.265139310062526	-0.14906629905171298	0.39347216903749255	-0.20179513658503462	-0.31172511162801675	-0.13534552421013105	-0.14630599460461763	-0.3112842560874329	-0.08320997560437703	-0.2982390750355465	1.0	-0.0018066786983769317	-0.2658621682433802	-0.32175031392658465	0.026715825064259707	-0.7289829078247078	0.2307674035098037	0.6384290632065208	-0.12433279892290611	-0.3210042540470177	0.09449799394454649	0.22037882705905315	0.8991959132251777	0.8418820557401869	-0.07782478332077616	-0.22740865886249084	-0.04748973972569278	0.9206422331418425	-0.2258606932260226	-0.26482041162427433	0.15378941669528695	-0.053338602489805945	-0.07728501856024625	0.3875935991824149	-0.3257968835348254	0.1302689678838692	0.3805955292077092	0.19027532319555696	0.9277391608497798	-0.1548504338850668	0.07342435657282412	-0.23388734638149533	-0.002726821715934769
s__Neisseria_sp_oral_taxon_014	-0.01200769279412017	0.3041644389915701	0.21839185187404345	-0.05725174050482295	0.015475720611127381	-0.07098786282615883	-0.08969679895149299	0.04031389917239129	0.08987680233013465	0.09616218771947357	0.10984448636267595	0.09439760154903884	-0.05177984823027092	0.19236781821097565	-0.10300516144198023	0.3670692976110878	-0.21162802794317698	0.0699369507078189	0.198282312501601	0.20319598871567046	0.20007926284016644	-0.1294793840697196	-0.08415482706023991	0.021089651994426035	-0.24858971016991044	-0.10456605478301205	0.22475074337685422	0.028718557774908164	0.0877400526283638	0.16423506378686575	0.1455247249668296	-0.11273830443475927	0.06428278593458739	-0.25949532742886994	-0.05635130747320436	-0.22852648815872534	0.12994555921683898	-0.03808450839434277	-0.1324974456098264	-0.22957271764451287	0.06802168243790169	0.25135122719057923	-0.09484062468737947	-0.21595565553662296	0.14798164612798279	-0.017767204655965502	0.06823691695120329	-0.06333847085095087	-0.0018066786983769317	1.0	-0.011057212388052823	0.017383022389161836	-0.014118448074116123	-0.34105233329108176	0.06034286396091006	0.2331227318049953	0.0940757034488261	-0.13887701049775036	0.056152351108318906	0.1431793296719222	0.17337758776800954	0.10435384524300967	0.017091566828324252	-0.1388217983199988	-0.12722261533293977	0.07558887343951678	0.007659394602936825	0.28971125790776847	0.20172695610648614	0.22616279617820365	-0.08435485011447132	-0.21384810787429984	-0.209640858301898	0.08898739937047942	-0.011507243596121972	0.22955853179096763	0.09317654535053571	-0.1521963799575758	0.1721071536217494	-0.3030970216367962	-0.3330841337248287
s__Neisseria_subflava	0.042547784429639794	-0.11268747565141518	0.055236391041489245	-0.5643433724069501	0.05362040313490459	-0.3524657447892148	-0.40025495829200397	-0.2841652081164684	-0.016245490217564877	-0.27978976147247603	-0.15980444241229183	-0.27603442934769673	0.12023772996886176	-0.22779590244425668	-0.6062807173788961	0.08506634061233437	-0.3765614568468284	0.08239380127073044	0.059389872179862614	0.15462793614611917	-0.21684983498912122	-0.40421757918089785	-0.24668849408124666	0.9639888919907733	0.6631056114532974	-0.6055820284153708	0.16657502911216526	-0.2434435544394815	-0.3110743105509879	-0.3304005854295501	0.10986866908532318	-0.38511572364472063	-0.3003696327517832	0.639939785736255	-0.38443970871897004	-0.31727564005537745	-0.3443286713603154	-0.17294443293409412	-0.0179126605587417	0.676118593768573	0.5164535082284705	0.21523139298682387	-0.40603425647936664	0.13900026230780996	-0.34312973654778844	-0.5925671505932586	0.5745441967997937	0.9736566161762921	-0.2658621682433802	-0.011057212388052823	1.0	-0.3609594957304915	0.1412025547887154	0.489643176275842	-0.15383617682161588	-0.04282146316015509	-0.3125841382366338	-0.34971073841011335	-0.19828238803205286	0.08784973622568919	-0.3559962944606271	-0.21285094310497393	-0.030453670094386355	0.6384768580351738	0.09764470705738143	-0.3279458541681868	-0.31307221189016754	0.5187808674598448	-0.07449442169053917	0.16106194928776796	0.12483647155779168	-0.02512789319144057	0.6410141843018797	-0.09664888147796447	-0.15347208244184674	0.16662183610374792	-0.3129402020369554	0.6132071552113738	0.1456780897673221	0.6721663002059666	-0.31403229495646445
s__Peptostreptococcus_SGB749	0.07417274913737876	-0.022111607372029794	-0.18424368186247642	0.23389706229624568	-0.19810464626990168	0.8495247367780796	0.8314153466363697	-0.017912369966118977	-0.2029512588455226	-0.31662794810664546	0.11944019307320076	-0.3491385220077987	-0.19782542353427413	0.21146817366536147	0.3454726662701746	-0.09775794922746837	0.8386123892882902	-0.027649117757506073	0.012734635442209435	0.06193202079674565	-0.32137439169175086	0.7912483566679382	0.27118599035088886	-0.3005292266307118	-0.4057761873654354	0.5483681144888615	-0.23373774626128263	-0.08014950505542148	-0.2638464986483771	-0.2700291716188288	-0.015817456092907696	0.8672361107529258	-0.3231603446955247	-0.2589969790550306	0.8190061085092923	0.8044990896429338	-0.25947607622022545	-0.13549782103794955	-0.32891101729811767	-0.3926017666492554	-0.4991118475780284	-0.1593737255875604	0.8795386760665169	0.00018569766496385337	-0.23721554857640703	0.3461128900676978	-0.1450954312434348	-0.31943752942895687	-0.32175031392658465	0.017383022389161833	-0.3609594957304916	1.0	0.1468349073229212	0.043159211083207694	-0.2712546298381294	-0.3025216874069844	-0.26401187895728584	0.8552552680524981	-0.14319763347180703	-0.2247368181938036	-0.22908370428059416	-0.2962667334783716	-0.09687729571066486	-0.32782071494842846	-0.10259564141284586	-0.28373679601419416	0.8199951438290205	-0.13440564580486977	0.03393390994977645	-0.2947002604468087	-0.05319907973384556	-0.5990821103805027	-0.4739992888942771	-0.342975527270469	-0.09503491700636306	-0.18706524215193446	-0.37893541679264964	-0.3654625841435342	-0.00615041486209383	-0.3834703919127735	0.1826662969975865
s__Porphyromonas_endodontalis	0.09995482502300539	-0.025520887488600003	-0.24834687769862535	-0.08639644719883473	0.051536986757841206	-0.11682319889990991	-0.014833939792695799	0.15048200254924685	0.041272880483426935	0.05228766773282044	0.017525055728301292	0.12473937431475018	0.011461655081603569	0.08490712337058764	-0.08258599917976432	0.21225249846255229	-0.076754508556772	0.16981587061372413	0.29404568735260006	0.06270820184272882	0.012871309303261356	-0.07438698320602999	-0.18053387988654296	0.03641622697612214	0.08551471392254448	-0.15168990630007967	0.13927544851046558	0.14059234737678694	0.08511859686154946	0.12197546345392754	0.06614872525413579	0.030207542090164893	0.046370892685885734	0.04623729810320276	-0.03419250673572878	-0.1167371313378868	-0.05760205233764008	0.2977211473496629	0.015085208947074973	0.14539452227568245	0.0877320183783423	0.1666714979099128	-0.04558755652239506	0.03839673551784012	0.3195565955703725	0.020183294995292332	0.04589016421037195	0.11949093473905321	0.026715825064259707	-0.014118448074116122	0.14120255478871543	0.1468349073229212	1.0	-0.11611034118890845	0.11220670780136507	0.09619185654494171	0.008719459777907772	-0.09361365094513911	-0.2731073296299784	0.04605841426560849	0.0034868843236386636	0.03193489542874463	-0.1406223103415732	0.20182031185565122	-0.04704504151748229	-0.06407759120229559	-0.018692724475033718	0.3309333260479146	0.32770959888037887	0.18448411893857014	0.14112247469691228	-0.1765700722241531	0.1337843767891363	-0.12247577384239905	0.1804533684256528	0.044391033888807004	0.07973995926275274	0.13497243204442413	-0.07460920138043009	0.18198033947185793	-0.22389928557339567
s__Porphyromonas_pasteri	-0.15833481400756244	-0.3117541718892487	-0.17438880429212333	0.36672946913626403	-0.35443577356384215	0.11437646581872579	0.10185468577159859	-0.3469936887081764	-0.2501174613614997	-0.704737237684866	-0.3081461209301388	0.24520088278441354	-0.3170300178295534	-0.4395053478906835	0.38110986797934776	-0.1785857235919088	0.0990930445858371	-0.3839040580985714	-0.13841791575608065	-0.2647228551864172	-0.7336232696689592	0.026415762845251954	0.27331251830069936	0.5059291822717634	0.3132798435134158	0.33468916846473373	-0.3575716890311941	-0.4472819357391122	-0.6509929226607298	0.2874464284034559	-0.34318004928861046	0.05867055012319093	0.29556882163439846	0.33254348859060934	0.07134290137944999	0.08784989804303217	0.2426654409779758	-0.34184785057242	-0.3477612416004704	0.2738103212194648	-0.46248066609397753	-0.2529199211795705	0.1252914883416104	-0.07998791938394126	0.27597901798358226	0.32191014564459675	0.2129807451876006	0.4911848056545014	-0.7289829078247078	-0.34105233329108176	0.489643176275842	0.043159211083207694	-0.11611034118890848	1.0	-0.2900186892666895	-0.7653252791350054	0.2822901233897579	0.11353092897215739	-0.25797489255003847	-0.3436969200847252	-0.7434921368807658	-0.7124757073481462	-0.08801384465176815	0.24364334416983158	-0.005051944393186564	-0.7055797055554657	0.025802122402969176	-0.1141062470295179	-0.4148193580513473	-0.23998955368004357	-0.20783190307864247	0.010275826408082552	0.38921486565185776	-0.22808226827592476	-0.4942863458193491	-0.34745282007602984	-0.6989570167134345	0.24630776099911536	-0.2084803787684254	0.35359153730698756	0.2300374693351433
s__Prevotella_conceptionensis	-0.04886226166633156	0.2591843708182144	-8.758953889516927e-05	-0.06352275690144925	0.25627718947918243	-0.27803654981447967	-0.27322635809875384	0.3488997048995982	0.39256694000065584	0.3158850883733289	-0.021105065007433713	0.14415972530476143	0.2358840227663545	0.14379268218433533	-0.13641965505695275	0.06507584529709218	-0.22431704287237558	0.21179455347483686	0.09035232566239376	0.0419248969197705	0.25072399806525997	-0.24941466345537971	0.05893885530850517	0.02878214007899597	-0.23094814811069875	-0.21946716488458937	0.1506211984840523	0.0785383571680264	0.18310160083579854	0.08782420806226356	0.2698378838872469	-0.33234455631615295	0.14702011548388294	-0.1971444658803198	-0.3714299219455657	-0.36990700435471746	0.14463520591487838	0.22162989612313322	0.24864854451793839	-0.2435522691562585	0.1714518338345773	0.17253371832885064	-0.2222162518548589	-0.007764293450287372	0.13212909497394176	-0.1539266303494644	0.2615580080236814	-0.005569819051730388	0.2307674035098037	0.06034286396091006	-0.15383617682161588	-0.27125462983812937	0.11220670780136507	-0.2900186892666895	1.0	0.5035286403916953	0.1838369491845157	-0.3272133933654302	0.08710162761183705	0.06755174698551097	0.21097436323811053	0.24270912900904956	-0.05956814727571217	-0.23059200039971828	-0.09434205903105493	0.24489194014286003	-0.26624129609257385	0.23560334544173717	0.3063304479719	0.06106899437325497	0.19779212337802743	-0.026122971906917324	-0.3091996227696263	0.2110817676044245	0.08884906905878567	0.16813660174317635	0.22687947385210178	-0.33628496208412934	0.36867942722862285	-0.28433619434706003	-0.38045391202475254
s__Prevotella_melaninogenica	0.1313507512453505	0.24043910295508697	0.15474136661871044	-0.5813221385195695	0.5304264077342644	-0.3707985201269097	-0.42980779384849205	0.4604709809551727	0.28796282901981396	0.6143724903082569	0.19750732955573902	-0.2132920512409026	0.458976867116848	0.39131514237997156	-0.6413603029423408	0.3909416284935593	-0.38126894017135154	0.45287052164011243	0.22274038009711883	0.2999283413621697	0.6589812564475173	-0.35182945210523864	-0.0692009490307518	-0.06459682528591597	-0.3270254215647571	-0.6414996815521009	0.4534517304397352	0.61784115535331	0.5867890891434446	-0.2701038233208659	0.4662172566728662	-0.28807792016217204	-0.29468381317977566	-0.39007727482168036	-0.3390681595614821	-0.4019460644538013	-0.264430836850166	0.4671800493413122	0.41941961894156243	-0.2622936599920489	0.759842156407339	0.1703903454899876	-0.4297683129785403	0.12573442863653572	-0.29818372422129813	-0.5493186795872058	0.4025637753243245	0.007392384190176477	0.6384290632065208	0.2331227318049953	-0.04282146316015509	-0.3025216874069844	0.09619185654494172	-0.7653252791350054	0.5035286403916953	1.0	-0.26152625444176214	-0.3797709026429029	0.31771246430541067	0.5608783586272034	0.5785773575369721	0.6772744011691865	0.2232186715524844	-0.26541202198713687	0.10391232618038268	0.6545324094320599	-0.27125322518363726	0.48412635533665127	0.6089300543491865	0.3955860574289272	0.36901707211772417	-0.14538198379013503	-0.3953828743351192	0.35339449813897833	0.5460437587628288	0.5250147061596262	0.5894024406832025	-0.27928303048046155	0.323467499623326	-0.33314045185643437	-0.700502958589438
s__Prevotella_nanceiensis	0.12013129579512465	0.20267271251210495	-0.04967241506796183	0.7480944651708064	-0.028549262597475332	-0.3149704699997927	-0.25640372127361133	0.1717686211249193	0.11728568723304582	-0.11246774276335772	0.024628889425688524	0.912929426031586	0.057964863711395184	-0.06560066615614651	0.6291052434640012	-0.3114496613811766	-0.3322613388050721	-0.042181023639707854	0.04002293429206598	-0.12765446765345329	-0.15181115218905514	-0.31757504850363993	0.3778743862594318	-0.3675601255672958	-0.3257781808390583	0.4628409848018064	-0.15143730250820497	0.07433053970897108	-0.1158022779771623	0.9306737876003045	-0.09471126455297528	-0.2648021323579264	0.9217529885759245	-0.2753736764888227	-0.25990884122993024	-0.25929329970795467	0.91981904694228	0.04315243605588602	-0.05326964392035256	-0.30699172987184786	-0.520076075128183	-0.3377605895578367	-0.29448335060147757	-0.08910293767433602	0.9095857579073713	0.6599430681004079	-0.10298900756965977	-0.3005493702629137	-0.12433279892290611	0.0940757034488261	-0.3125841382366338	-0.2640118789572859	0.008719459777907779	0.2822901233897579	0.18383694918451574	-0.26152625444176214	1.0	-0.3520900538657843	-0.1566297241517658	-0.11230577894980487	-0.13961300272232832	-0.1965435930203886	0.09249137000631388	-0.3068821262565061	0.0031115035656302213	-0.1354627246739064	-0.41982884839863555	-0.28469765611276976	-0.10192725942662934	0.004085174427208871	-0.17313676314347043	0.38733645618781076	-0.26669060542397705	-0.013810952441373432	0.2488849971334754	0.12171754732762605	-0.12636289648338123	-0.27440987028414976	0.05223454109349607	-0.28956274558028705	0.10733975536988033
s__Prevotella_nigrescens	0.040999124279922694	-0.36373209441280524	-0.11069521352993258	0.31816737908945103	-0.3534426844043824	0.9532926548412738	0.9204262163151977	-0.1505247351170921	-0.1617640842394335	-0.33167264697004273	0.04980154310831682	-0.3307193252782729	-0.28132609897113764	0.0029291472535353186	0.4518368296049844	-0.06191276271678085	0.9371917179842677	-0.17513849844110452	-0.056443833421813694	-0.08840887232635435	-0.33523593466545565	0.9156962487063414	0.3011992362910625	-0.26048878667715836	-0.3296918060539348	0.6448363952019276	-0.24126681700063135	-0.24477259151158923	-0.3139212448603481	-0.2782877016157983	-0.17868899562664145	0.9410465526649638	-0.3630468050890264	-0.2309813998279429	0.9172677598484831	0.8975130039118966	-0.2505209479301132	-0.24720968318137967	-0.4016899787793692	-0.3032807634248335	-0.5666232327752305	-0.2700178439287956	0.959060486171342	-0.011664426693789864	-0.2668606738391682	0.4580098899501195	-0.1841549651546587	-0.3009104339020201	-0.3210042540470177	-0.13887701049775036	-0.34971073841011335	0.855255268052498	-0.09361365094513911	0.11353092897215739	-0.3272133933654302	-0.379770902642903	-0.3520900538657843	1.0	-0.1095422453379507	-0.22296641639700712	-0.24653898638715976	-0.16474679986057128	-0.1581614731308896	-0.29001545372098525	-0.013554335818403707	-0.28499759082694537	0.9179345724348067	-0.3400035416615511	-0.0911671757426892	-0.28220670861412933	-0.18910777789002076	-0.5638559722313194	-0.28518749869785254	-0.17881401755434506	-0.11362129248634661	-0.3901636438073891	-0.278936636472066	-0.28835758341690854	-0.10439126849001193	-0.30014388567272243	0.34318545062290495
